ID,Tên công việc,Tên công ty,Nơi làm việc,Mức lương,Ngày đăng tin,Ngày hết hạn,Link
35C59B25,Technical Support Engineer (Site Check) (Mới),Daikin Air Conditioning (Vietnam) Joint Stock Company,Hồ Chí Minh,Lương: Cạnh tranh,01-10-2025,30-10-2025,https://careerviet.vn/vi/tim-viec-lam/technical-support-engineer-site-check.35C59B25.html
35C59B24,NHÂN VIÊN XUẤT NHẬP KHẨU (Mới),Công ty TNHH Giày Apache Việt Nam,Tiền Giang,"Lương: 6,5 Tr - 9 Tr VND",01-10-2025,31-10-2025,https://careerviet.vn/vi/tim-viec-lam/nhan-vien-xuat-nhap-khau.35C59B24.html
35C59B23,Nhân viên kế hoạch sản xuất (Mới),CÔNG TY TNHH TEXON SEMICONDUCTOR TECHNOLOGIES,Bắc Ninh,Lương: 10 Tr - 18 Tr VND,01-10-2025,31-10-2025,https://careerviet.vn/vi/tim-viec-lam/nhan-vien-ke-hoach-san-xuat.35C59B23.html
35C59B06,Assistant Brand Manager (Product Marketing) (Mới),Công Ty TNHH CJ Foods Việt Nam,Hồ Chí Minh,Lương: Cạnh tranh,01-10-2025,31-10-2025,https://careerviet.vn/vi/tim-viec-lam/assistant-brand-manager-product-marketing.35C59B06.html
35C59B22,Chuyên viên Thiết kế - Truyền thông (Mới),Trường Đại Học Văn Hiến,Hồ Chí Minh,Lương: 10 Tr - 20 Tr VND,01-10-2025,15-10-2025,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-thiet-ke-truyen-thong.35C59B22.html
35C59B21,Trưởng Phòng Kho (Mới),"Hoang Duc Pharmaceutical & Medical Supplies co, Ltd.",Long An,Lương: Cạnh tranh,01-10-2025,31-12-2025,https://careerviet.vn/vi/tim-viec-lam/truong-phong-kho.35C59B21.html
35C59B20,Kế Toán Trưởng (Ngành F&B)/ Chief Accountant (F&B Industry) (Mới),MÙA GROUP,Hồ Chí Minh,Lương: 30 Tr - 35 Tr VND,01-10-2025,01-11-2025,https://careerviet.vn/vi/tim-viec-lam/ke-toan-truong-nganh-f-b-chief-accountant-f-b-industry.35C59B20.html
35C59B1B,Chuyên viên nước cấp (Mới),CÔNG TY TNHH ĐẦU TƯ ITS,Hồ Chí Minh,"Lương: 1,1 Tr - 15 Tr VND",01-10-2025,31-10-2025,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-nuoc-cap.35C59B1B.html
35C59B1E,CHUYÊN VIÊN HÀNH CHÍNH NHÂN SỰ (Mới),Công ty TNHH SX-TM Thép Tây Nam,Long An,Lương: 8 Tr - 10 Tr VND,01-10-2025,31-10-2025,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-hanh-chinh-nhan-su.35C59B1E.html
35C59B1D,"Điều Dưỡng/ Hộ Sinh / Y Sĩ Lấy Máu Tại Chi Nhánh - Thảo Điền, Quận 2 (Mới)",DIAG,Hồ Chí Minh,Lương: 11 Tr - 13 Tr VND,01-10-2025,26-10-2025,https://careerviet.vn/vi/tim-viec-lam/dieu-duong-ho-sinh-y-si-lay-mau-tai-chi-nhanh-thao-dien-quan-2.35C59B1D.html
35C59B17,Trưởng phòng tuyển dụng (Mới),CÔNG TY LIÊN DOANH VẬN CHUYỂN QUỐC TẾ HẢI VÂN,Hà Nội Hồ Chí Minh,Lương: Cạnh tranh,01-10-2025,31-10-2025,https://careerviet.vn/vi/tim-viec-lam/truong-phong-tuyen-dung.35C59B17.html
35C59AFB,Thực Tập Sinh Chứng Khoán (Thu Nhập Không Giới Hạn) (Mới),CareerViet's client,Hồ Chí Minh,Lương: 5 Tr - 18 Tr VND,01-10-2025,31-12-2025,https://careerviet.vn/vi/tim-viec-lam/thuc-tap-sinh-chung-khoan-thu-nhap-khong-gioi-han.35C59AFB.html
35C59AFB,Thực Tập Sinh Chứng Khoán (Thu Nhập Không Giới Hạn) (Mới),CareerViet's client,Hồ Chí Minh,Lương: 5 Tr - 18 Tr VND,01-10-2025,31-12-2025,https://careerviet.vn/vi/tim-viec-lam/thuc-tap-sinh-chung-khoan-thu-nhap-khong-gioi-han.35C59AFB.html
35C59AF9,"Thực Tập Sinh Pháp Lý (Phụ Cấp 3.000.000 Vnđ, Hỗ Trợ Mộc Và Số Liệu) (Mới)",CareerViet's client,Hồ Chí Minh,"Lương: 3 Tr - 6,5 Tr VND",01-10-2025,31-12-2025,https://careerviet.vn/vi/tim-viec-lam/thuc-tap-sinh-phap-ly-phu-cap-3-000-000-vnd-ho-tro-moc-va-so-lieu.35C59AF9.html
35C59AF8,"Thực Tập Sinh Marketing (Thu Nhập Up To 30.000.000 Vnđ, Không Vướng Lịch Học) (Mới)",CareerViet's client,Hồ Chí Minh,Lương: 6 Tr - 15 Tr VND,01-10-2025,31-12-2025,https://careerviet.vn/vi/tim-viec-lam/thuc-tap-sinh-marketing-thu-nhap-up-to-30-000-000-vnd-khong-vuong-lich-hoc.35C59AF8.html
35C59AF7,[THỰC TẬP SINH NGÂN HÀNG – KHÔNG YÊU CẦU KINH NGHIỆM] (Mới),CareerViet's client,Hồ Chí Minh,"Lương: 4 Tr - 6,5 Tr VND",01-10-2025,31-12-2025,https://careerviet.vn/vi/tim-viec-lam/thuc-tap-sinh-ngan-hang-khong-yeu-cau-kinh-nghiem.35C59AF7.html
35C59AF5,Ecommerce Intern (Lương Cứng 7 Triệu + Số Liệu + Con Dấu) (Mới),CareerViet's client,Hồ Chí Minh,Lương: 5 Tr - 7 Tr VND,01-10-2025,31-12-2025,https://careerviet.vn/vi/tim-viec-lam/ecommerce-intern-luong-cung-7-trieu-so-lieu-con-dau.35C59AF5.html
35C59AF6,Trưởng Nhóm Dịch Vụ Khách Hàng - CN Việt Hưng - TA126 (Mới),Ngân Hàng TMCP Việt Nam Thịnh Vượng - VPBANK,Hà Nội,Lương: Cạnh tranh,01-10-2025,02-11-2025,https://careerviet.vn/vi/tim-viec-lam/truong-nhom-dich-vu-khach-hang-cn-viet-hung-ta126.35C59AF6.html
35C59AF4,Thực Tập Sinh Thương Mại Điện Tử  (Phụ Cấp + Số Liệu + Dấu Mộc) (Mới),CareerViet's client,Hồ Chí Minh,Lương: 5 Tr - 8 Tr VND,01-10-2025,31-12-2025,https://careerviet.vn/vi/tim-viec-lam/thuc-tap-sinh-thuong-mai-dien-tu-phu-cap-so-lieu-dau-moc.35C59AF4.html
35C59AF1,"Thực Tập Sinh Kinh Doanh (Thu Nhập Up To 20 Triệu, Hỗ Trợ Số Liệu + Mộc) (Mới)",CareerViet's client,Hồ Chí Minh,Lương: 5 Tr - 20 Tr VND,01-10-2025,31-12-2025,https://careerviet.vn/vi/tim-viec-lam/thuc-tap-sinh-kinh-doanh-thu-nhap-up-to-20-trieu-ho-tro-so-lieu-moc.35C59AF1.html
35C59AF0,Thực Tập Sinh Chăm Sóc Khách Hàng (Phụ Cấp 5.000.000 Vnđ + Số Liệu + Dấu Mộc) (Mới),CareerViet's client,Hồ Chí Minh,Lương: 5 Tr - 7 Tr VND,01-10-2025,31-12-2025,https://careerviet.vn/vi/tim-viec-lam/thuc-tap-sinh-cham-soc-khach-hang-phu-cap-5-000-000-vnd-so-lieu-dau-moc.35C59AF0.html
35C59AEC,"Garment QC Inspector (Y Yen, Nam Dinh) (Mới)",TÜV Rheinland Vietnam,Hà Nội,Lương: Cạnh tranh,01-10-2025,10-10-2025,https://careerviet.vn/vi/tim-viec-lam/garment-qc-inspector-y-yen-nam-dinh.35C59AEC.html
35C59AEE,Thực Tập Sinh Kế Hoạch Đầu Tư (Phụ Cấp Thực Tập Up To 5.000.000 Vnđ + Con Dấu + Số Liệu) (Mới),CareerViet's client,Hồ Chí Minh,Lương: 3 Tr - 5 Tr VND,01-10-2025,31-12-2025,https://careerviet.vn/vi/tim-viec-lam/thuc-tap-sinh-ke-hoach-dau-tu-phu-cap-thuc-tap-up-to-5-000-000-vnd-con-dau-so-lieu.35C59AEE.html
35C59AEF,Merchandising Specialist (Mới),Yes4All Trading Services Company Limited,Hồ Chí Minh,Lương: Cạnh tranh,01-10-2025,31-10-2025,https://careerviet.vn/vi/tim-viec-lam/merchandising-specialist.35C59AEF.html
35C59AED,Giám Đốc Sàn (Thu Nhập Up To 100.000.000 Vnđ) (Mới),CareerViet's client,Hồ Chí Minh,Lương: 50 Tr - 100 Tr VND,01-10-2025,31-12-2025,https://careerviet.vn/vi/tim-viec-lam/giam-doc-san-thu-nhap-up-to-100-000-000-vnd.35C59AED.html
35C59AEA,Trưởng phòng Sản xuất nội dung (Mới),Công Ty Cổ Phần Tập Đoàn Đầu Tư Địa Ốc No Va,Hồ Chí Minh,Lương: Cạnh tranh,01-10-2025,31-12-2025,https://careerviet.vn/vi/tim-viec-lam/truong-phong-san-xuat-noi-dung.35C59AEA.html
35C59AEB,Trưởng phòng Kinh doanh Khách hàng Ưu tiên - CN Việt Hưng - TA 126 (Mới),Ngân Hàng TMCP Việt Nam Thịnh Vượng - VPBANK,Hà Nội,Lương: Cạnh tranh,01-10-2025,02-11-2025,https://careerviet.vn/vi/tim-viec-lam/truong-phong-kinh-doanh-khach-hang-uu-tien-cn-viet-hung-ta-126.35C59AEB.html
35C59AE6,Chuyên Viên Cao Cấp Quản Lý Chất Lượng (QA) (Mới),CÔNG TY TNHH MTV CHẾ TÁC VÀ KINH DOANH TRANG SỨC PNJ,Hồ Chí Minh,Lương: 20 Tr - 23 Tr VND,01-10-2025,30-10-2025,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-cao-cap-quan-ly-chat-luong-qa.35C59AE6.html
35C59AE5,"Garment QC Inspector (Gia Vien, Ninh Binh) (Mới)",TÜV Rheinland Vietnam,Hà Nội,Lương: Cạnh tranh,01-10-2025,31-10-2025,https://careerviet.vn/vi/tim-viec-lam/garment-qc-inspector-gia-vien-ninh-binh.35C59AE5.html
35C59AE8,Training Senior Executive (Mới),Công ty TNHH GS25 Vietnam,Hà Nội,Lương: Cạnh tranh,01-10-2025,31-10-2025,https://careerviet.vn/vi/tim-viec-lam/training-senior-executive.35C59AE8.html
35C59AE9,[HN] Talent Acquisition Executive (Mới),Công Ty Cổ Phần Tập Đoàn Golden Gate - Chi nhánh Miền Nam,Hà Nội,Lương: Cạnh tranh,01-10-2025,11-12-2025,https://careerviet.vn/vi/tim-viec-lam/hn-talent-acquisition-executive.35C59AE9.html
35C59AE7,Senior Sales Engineer - Chinese (Mới),HR Vietnam’s ESS Client,Hồ Chí Minh,Lương: Cạnh tranh,01-10-2025,01-11-2025,https://careerviet.vn/vi/tim-viec-lam/senior-sales-engineer-chinese.35C59AE7.html
35C59A4B,"Kế Toán Tổng Hợp, Tài Sản Cố Định, Thuế(Mới)",Cat Loi - Công ty Cổ Phần Cát Lợi,Hồ Chí Minh,Lương: Cạnh Tranh,01-10-2025,01-11-2025,https://careerviet.vn/vi/tim-viec-lam/ke-toan-tong-hop-tai-san-co-dinh-thue.35C59A4B.html
35C59AE4,Kế Toán Nội Bộ(Mới),CÔNG TY TNHH CBS VIỆT NAM,Hồ Chí Minh,Lương: Cạnh Tranh,01-10-2025,31-10-2025,https://careerviet.vn/vi/tim-viec-lam/ke-toan-noi-bo.35C59AE4.html
35C59AE2,Chuyên viên QS(Mới),Công Ty CP Xây Dựng Số 1 (COFICO),Hồ Chí Minh,Lương: 15 Tr - 20 Tr VND,01-10-2025,01-11-2025,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-qs.35C59AE2.html
35C59ADB,Garment QC Inspector (Hanoi) - 02 vacants - P.IN(Mới),TÜV Rheinland Vietnam,Singapore,Lương: Cạnh Tranh,01-10-2025,31-10-2025,https://careerviet.vn/vi/tim-viec-lam/garment-qc-inspector-hanoi-02-vacants-p-in.35C59ADB.html
35C59ADF,Quản lý Cơ sở - Mầm non(Mới),Công ty TNHH Giáo dục Khai Nguyên,Hồ Chí Minh,Lương: 9 Tr - 11 Tr VND,01-10-2025,31-10-2025,https://careerviet.vn/vi/tim-viec-lam/quan-ly-co-so-mam-non.35C59ADF.html
35C59AE3,Chuyên viên Nguyên cứu thị trường - Ban ALM(Mới),Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,Lương: Cạnh Tranh,01-10-2025,30-10-2025,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-nguyen-cuu-thi-truong-ban-alm.35C59AE3.html
35C59AE1,Nhân viên kinh doanh/Sales/Tư vấn (Hà Nội) - CÓ SẴN DATA(Mới),CÔNG TY CỔ PHẦN HỌC VIỆN MINH TRÍ THÀNH,Hà Nội,Lương: 15 Tr - 50 Tr VND,01-10-2025,01-11-2025,https://careerviet.vn/vi/tim-viec-lam/nhan-vien-kinh-doanh-sales-tu-van-ha-noi-co-san-data.35C59AE1.html
35C59AE0,Nhân viên Bán hàng ( Lương cứng 7.250.000 VNĐ)(Mới),CareerViet's client,Hồ Chí Minh,"Lương: 7,3 Tr - 14,1 Tr VND",01-10-2025,31-12-2025,https://careerviet.vn/vi/tim-viec-lam/nhan-vien-ban-hang-luong-cung-7-250-000-vnd.35C59AE0.html
35C59ADD,Giám Đốc Sàn Kinh Doanh Bất Động Sản(Mới),CareerViet's client,Hồ Chí Minh,"Lương: 25,3 Tr - 51,2 Tr VND",01-10-2025,31-12-2025,https://careerviet.vn/vi/tim-viec-lam/giam-doc-san-kinh-doanh-bat-dong-san.35C59ADD.html
35C59AB5,Trưởng Phòng Vận Tải (Bình Dương)(Mới),Công ty TNHH YCH - Protrade,Bình Dương,Lương: Cạnh Tranh,01-10-2025,01-11-2025,https://careerviet.vn/vi/tim-viec-lam/truong-phong-van-tai-binh-duong.35C59AB5.html
35C59ADC,Trưởng phòng Phát triển Đại lý (Bất Động sản)(Mới),CareerViet's client,Hồ Chí Minh,"Lương: 34,8 Tr - 48,3 Tr VND",01-10-2025,31-12-2025,https://careerviet.vn/vi/tim-viec-lam/truong-phong-phat-trien-dai-ly-bat-dong-san.35C59ADC.html
35C59ADA,Trưởng phòng Kinh doanh Bất Động sản(Mới),CareerViet's client,Hồ Chí Minh,"Lương: 32,1 Tr - 45,3 Tr VND",01-10-2025,31-12-2025,https://careerviet.vn/vi/tim-viec-lam/truong-phong-kinh-doanh-bat-dong-san.35C59ADA.html
35C59AD8,Thực tập sinh Quan hệ Khách hàng (Lương cứng 6.900.000 VNĐ)(Mới),CareerViet's client,Hồ Chí Minh,"Lương: 6,9 Tr - 9,6 Tr VND",01-10-2025,31-12-2025,https://careerviet.vn/vi/tim-viec-lam/thuc-tap-sinh-quan-he-khach-hang-luong-cung-6-900-000-vnd.35C59AD8.html
35C59AD7,Recruitment Expert ( Mass Recruitment)(Mới),FE CREDIT,Hồ Chí Minh,Lương: Cạnh Tranh,01-10-2025,31-10-2025,https://careerviet.vn/vi/tim-viec-lam/recruitment-expert-mass-recruitment.35C59AD7.html
35C59AD5,PURCHASING MANAGER(Mới),Công ty TNHH Giày Apache Việt Nam,Tiền Giang,Lương: Cạnh Tranh,01-10-2025,31-10-2025,https://careerviet.vn/vi/tim-viec-lam/purchasing-manager.35C59AD5.html
35C59AD4,Digital Marketing(Mới),Công ty TNHH Minh Hương P.N.D (thương hiệu thời trang mặc nhà cao cấp Sunfly),Hà Nội,Lương: 15 Tr - 20 Tr VND,01-10-2025,30-12-2025,https://careerviet.vn/vi/tim-viec-lam/digital-marketing.35C59AD4.html
35C59ACE,Sales Admin(Mới),Công ty TNHH Minh Hương P.N.D (thương hiệu thời trang mặc nhà cao cấp Sunfly),Hà Nội,Lương: 10 Tr - 15 Tr VND,01-10-2025,30-12-2025,https://careerviet.vn/vi/tim-viec-lam/sales-admin.35C59ACE.html
35C59AD2,Thực tập sinh Tư vấn Bất Động sản(Mới),CareerViet's client,Hồ Chí Minh,"Lương: 5,2 Tr - 8,1 Tr VND",01-10-2025,31-12-2025,https://careerviet.vn/vi/tim-viec-lam/thuc-tap-sinh-tu-van-bat-dong-san.35C59AD2.html
35C59AA4,Nhân Viên Kế Toán Tổng Hợp(Mới),CÔNG TY CỔ PHẦN VẬN TẢI BƯU CHÍNH VIỆT NAM,Hồ Chí Minh,Lương: Cạnh Tranh,01-10-2025,01-11-2025,https://careerviet.vn/vi/tim-viec-lam/nhan-vien-ke-toan-tong-hop.35C59AA4.html
35C59AC6,Fabric purchaser(Mới),"Công ty TNHH, Liên Doanh Vĩnh Hưng (TMI Việt Nam)",Hồ Chí Minh,Lương: 10 Tr - 15 Tr VND,01-10-2025,31-10-2025,https://careerviet.vn/vi/tim-viec-lam/fabric-purchaser.35C59AC6.html
35C59ACF,Cộng tác viên kinh doanh(Mới),CareerViet's client,Hồ Chí Minh,"Lương: 5,6 Tr - 8,8 Tr VND",01-10-2025,31-12-2025,https://careerviet.vn/vi/tim-viec-lam/cong-tac-vien-kinh-doanh.35C59ACF.html
35C59ACD,Business Development Intern (Lương cứng 5.650.000 VNĐ)(Mới),CareerViet's client,Hồ Chí Minh,"Lương: 5,7 Tr - 12,1 Tr VND",01-10-2025,31-12-2025,https://careerviet.vn/vi/tim-viec-lam/business-development-intern-luong-cung-5-650-000-vnd.35C59ACD.html
35C59ACB,Thực tập sinh Ngân hàng(Mới),CareerViet's client,Hồ Chí Minh,"Lương: 5,6 Tr - 8,1 Tr VND",01-10-2025,31-12-2025,https://careerviet.vn/vi/tim-viec-lam/thuc-tap-sinh-ngan-hang.35C59ACB.html
35C59AC9,Nhân Viên Kế Toán(Mới),CÔNG TY TNHH DỊCH VỤ TÀI CHÍNH - KẾ TOÁN Á CHÂU,Hồ Chí Minh,Lương: Cạnh Tranh,01-10-2025,01-11-2025,https://careerviet.vn/vi/tim-viec-lam/nhan-vien-ke-toan.35C59AC9.html
35C59AC8,Thực tập sinh Pháp lý(Mới),CareerViet's client,Hồ Chí Minh,"Lương: 5,2 Tr - 8,1 Tr VND",01-10-2025,31-12-2025,https://careerviet.vn/vi/tim-viec-lam/thuc-tap-sinh-phap-ly.35C59AC8.html
35C59AC7,Thực tập sinh Chăm sóc Khách Hàng (Lương cứng 7.800.000 VNĐ)(Mới),CareerViet's client,Hồ Chí Minh,"Lương: 7,9 Tr - 9,8 Tr VND",01-10-2025,31-12-2025,https://careerviet.vn/vi/tim-viec-lam/thuc-tap-sinh-cham-soc-khach-hang-luong-cung-7-800-000-vnd.35C59AC7.html
35C59AC5,Thực tập sinh Thương mại Điện tử (Lương cứng 8.200.000 VNĐ)(Mới),CareerViet's client,Hồ Chí Minh,"Lương: 8,2 Tr - 10,6 Tr VND",01-10-2025,31-12-2025,https://careerviet.vn/vi/tim-viec-lam/thuc-tap-sinh-thuong-mai-dien-tu-luong-cung-8-200-000-vnd.35C59AC5.html
35C59AC4,Thực tập sinh Tài Chính (Lương cứng 7.200.000 VNĐ)(Mới),CareerViet's client,Hồ Chí Minh,"Lương: 7,2 Tr - 8,9 Tr VND",01-10-2025,31-12-2025,https://careerviet.vn/vi/tim-viec-lam/thuc-tap-sinh-tai-chinh-luong-cung-7-200-000-vnd.35C59AC4.html
35C59A19,Buyer(Mới),Công ty TNHH Liên doanh FLV,Bình Dương,Lương: 30 Tr - 40 Tr VND,01-10-2025,01-11-2025,https://careerviet.vn/vi/tim-viec-lam/buyer.35C59A19.html
35C59AC3,Nhân Viên Chăm Sóc Khách Hàng Ứng Dụng Giao Hàng(Mới),Công Ty TNHH Việt Mỹ-SSU,Hồ Chí Minh,"Lương: 7 Tr - 8,3 Tr VND",01-10-2025,01-11-2025,https://careerviet.vn/vi/tim-viec-lam/nhan-vien-cham-soc-khach-hang-ung-dung-giao-hang.35C59AC3.html
35C59AC2,Thực tập sinh Kế hoạch Đầu tư (Lương cứng 6.800.000 VNĐ) (Mới),CareerViet's client,Hồ Chí Minh,"Lương: 6,8 Tr - 8,8 Tr VND",01-10-2025,31-12-2025,https://careerviet.vn/vi/tim-viec-lam/thuc-tap-sinh-ke-hoach-dau-tu-luong-cung-6-800-000-vnd.35C59AC2.html
35C59AC2,Thực tập sinh Kế hoạch Đầu tư (Lương cứng 6.800.000 VNĐ) (Mới),CareerViet's client,Hồ Chí Minh,"Lương: 6,8 Tr - 8,8 Tr VND",01-10-2025,31-12-2025,https://careerviet.vn/vi/tim-viec-lam/thuc-tap-sinh-ke-hoach-dau-tu-luong-cung-6-800-000-vnd.35C59AC2.html
35C59AC0,Business Development Intern (Lương cứng 5.650.000 VNĐ) (Mới),CareerViet's client,Hồ Chí Minh,"Lương: 5,7 Tr - 12,1 Tr VND",01-10-2025,31-12-2025,https://careerviet.vn/vi/tim-viec-lam/business-development-intern-luong-cung-5-650-000-vnd.35C59AC0.html
35C59ABD,Nhân viên Bán hàng ( Lương cứng 7.250.000 VNĐ) (Mới),CareerViet's client,Hồ Chí Minh,"Lương: 7,3 Tr - 14,1 Tr VND",01-10-2025,31-12-2025,https://careerviet.vn/vi/tim-viec-lam/nhan-vien-ban-hang-luong-cung-7-250-000-vnd.35C59ABD.html
35C59ABB,Sales Executive (Lương cứng 11.800.000 VNĐ) (Mới),CareerViet's client,Hồ Chí Minh,"Lương: 11,8 Tr - 19,3 Tr VND",01-10-2025,31-12-2025,https://careerviet.vn/vi/tim-viec-lam/sales-executive-luong-cung-11-800-000-vnd.35C59ABB.html
35C59ABC,"[Bạc Liêu, Sóc Trăng] Nhân viên kinh doanh kênh Đại lý tại Địa phương (Mới)",Daikin Air Conditioning (Vietnam) Joint Stock Company,Bạc Liêu Sóc Trăng Cà Mau,Lương: Cạnh tranh,01-10-2025,01-11-2025,https://careerviet.vn/vi/tim-viec-lam/bac-lieu-soc-trang-nhan-vien-kinh-doanh-kenh-dai-ly-tai-dia-phuong.35C59ABC.html
35C59AB7,PROCUREMENT SPECIALIST/ PURCHASING SPECIALIST (Mới),Công ty TNHH Bách Khoa Á Châu,Hồ Chí Minh,Lương: 15 Tr - 17 Tr VND,01-10-2025,31-10-2025,https://careerviet.vn/vi/tim-viec-lam/procurement-specialist-purchasing-specialist.35C59AB7.html
35C59ABA,Sale B2C Intern (Lương cứng 6.300.000 VNĐ) (Mới),CareerViet's client,Hồ Chí Minh,"Lương: 6,3 Tr - 9,9 Tr VND",01-10-2025,31-12-2025,https://careerviet.vn/vi/tim-viec-lam/sale-b2c-intern-luong-cung-6-300-000-vnd.35C59ABA.html
35C59AB8,Thực tập sinh Quan hệ Khách hàng (Lương cứng 6.900.000 VNĐ) (Mới),CareerViet's client,Hồ Chí Minh,"Lương: 6,9 Tr - 9,6 Tr VND",01-10-2025,31-12-2025,https://careerviet.vn/vi/tim-viec-lam/thuc-tap-sinh-quan-he-khach-hang-luong-cung-6-900-000-vnd.35C59AB8.html
35C59AB6,Warehouse supervisor (Mới),CÔNG TY TNHH CLEANDYE VIỆT NAM,Hồ Chí Minh,Lương: 10 Tr - 12 Tr VND,01-10-2025,30-10-2025,https://careerviet.vn/vi/tim-viec-lam/warehouse-supervisor.35C59AB6.html
35C59AB4,Chuyên viên PC (tiếng Trung) (Mới),CÔNG TY TNHH ĐIỆN KHÍ QUỐC QUANG (VIỆT NAM),Quảng Nam,Lương: Cạnh tranh,01-10-2025,01-11-2025,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-pc-tieng-trung.35C59AB4.html
35C59AB3,CHUYÊN VIÊN QUAY DỰNG (Mới),"Công Ty Tổ Chức Hội Nghị, Sự Kiện Và Du Lịch Quốc Tế Hòa Bình",Hà Nội,Lương: 13 Tr - 18 Tr VND,01-10-2025,31-10-2025,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-quay-dung.35C59AB3.html
35C59AB1,TRƯỞNG PHÒNG VẬN HÀNH - OPERATION MANAGER (Mới),Công ty TNHH Giáo dục Khai Nguyên,Hồ Chí Minh,Lương: Cạnh tranh,01-10-2025,31-10-2025,https://careerviet.vn/vi/tim-viec-lam/truong-phong-van-hanh-operation-manager.35C59AB1.html
35C59A3E,Plastic Injection Molding Methods & Process Technician (Mới),"Siamp Co., Ltd",Hồ Chí Minh,Lương: Cạnh tranh,01-10-2025,01-11-2025,https://careerviet.vn/vi/tim-viec-lam/plastic-injection-molding-methods-process-technician.35C59A3E.html
35C59AAB,Nhân viên Kỹ thuật Vận Hành (Mới),CÔNG TY CỔ PHẦN TAJ VIỆT NAM,Hà Nội,Lương: 15 Tr - 20 Tr VND,01-10-2025,30-11-2025,https://careerviet.vn/vi/tim-viec-lam/nhan-vien-ky-thuat-van-hanh.35C59AAB.html
