ID,Tên công việc,Tên công ty,Nơi làm việc,Mức lương,Ngày đăng tin,Ngày hết hạn,Link
35C5A71D,Chuyên viên Quản lý Dự án - Project Manager - Khối Công nghệ thông tin (HO25.434) (Mới),Ngân Hàng TMCP Quân Đội,Hà Nội,Lương: Cạnh tranh,07-10-2025,07-11-2025,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-quan-ly-du-an-project-manager-khoi-cong-nghe-thong-tin-ho25-434.35C5A71D.html
35C5A1BC,Admin Intern (Mới),CÔNG TY TNHH DENTSU SPORTS VIỆT NAM,Hồ Chí Minh,Lương: Cạnh tranh,07-10-2025,31-10-2025,https://careerviet.vn/vi/tim-viec-lam/admin-intern.35C5A1BC.html
35C5A71B,Social Media (Mới),"IDOCEAN Co.,ltd",Hồ Chí Minh,Lương: Cạnh tranh,07-10-2025,30-10-2025,https://careerviet.vn/vi/tim-viec-lam/social-media.35C5A71B.html
35C5A71C,Training Manager - Crocs (Mới),Công ty TNHH Một Thành Viên Thương mại Thời trang Tổng hợp,Hồ Chí Minh,Lương: Cạnh tranh,07-10-2025,28-10-2025,https://careerviet.vn/vi/tim-viec-lam/training-manager-crocs.35C5A71C.html
35C56F64,Chuyên Viên Mua Hàng,CÔNG TY TNHH MTV CHẾ TÁC VÀ KINH DOANH TRANG SỨC PNJ,Hồ Chí Minh,Lương: 14 Tr - 18 Tr VND,07-10-2025,3,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-mua-hang.35C56F64.html
35C5A717,[PHENIKAA GROUP] Chuyên Viên Nghiên Cứu Thị Trường - Market Research Executive (Mới),PHENIKAA GROUP,Hà Nội,Lương: 15 Tr - 25 Tr VND,07-10-2025,09-11-2025,https://careerviet.vn/vi/tim-viec-lam/phenikaa-group-chuyen-vien-nghien-cuu-thi-truong-market-research-executive.35C5A717.html
35C5A713,Kỹ Thuật Điện/ Kỹ Sư Điện - Làm việc tại Phường Cát Lái (Mới),Công Ty Cổ Phần Mỹ Phẩm Sài Gòn,Hồ Chí Minh,Lương: 9 Tr - 15 Tr VND,07-10-2025,07-11-2025,https://careerviet.vn/vi/tim-viec-lam/ky-thuat-dien-ky-su-dien-lam-viec-tai-phuong-cat-lai.35C5A713.html
35C5A709,Technical Services Technician (Wood Coatings) (Mới),AkzoNobel Vietnam,Đồng Nai,Lương: Cạnh tranh,07-10-2025,07-11-2025,https://careerviet.vn/vi/tim-viec-lam/technical-services-technician-wood-coatings.35C5A709.html
35C5A70F,Thư ký bếp (Mới),Công ty INN SAI GON,Hồ Chí Minh,Lương: 10 Tr - 15 Tr VND,07-10-2025,06-11-2025,https://careerviet.vn/vi/tim-viec-lam/thu-ky-bep.35C5A70F.html
35C5A70E,Chuyên Viên Chính/Chuyên Viên Cao Cấp Quan Hệ Khách Hàng Ưu Tiên - HCM - TA177(Mới),Ngân Hàng TMCP Việt Nam Thịnh Vượng - VPBANK,Hồ Chí Minh,Lương: Cạnh Tranh,07-10-2025,30-11-2025,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-chinh-chuyen-vien-cao-cap-quan-he-khach-hang-uu-tien-hcm-ta177.35C5A70E.html
35C5A70C,[TRƯỞNG PHÒNG] QUẢN LÝ DỰ ÁN NỘI THẤT(Mới),CÔNG TY CỔ PHẦN SẢN XUẤT THƯƠNG MẠI XÂY DỰNG TRANG TRÍ NỘI THẤT G.S VIỆT NAM,Hồ Chí Minh,Lương: Cạnh Tranh,07-10-2025,Hôm nay,https://careerviet.vn/vi/tim-viec-lam/truong-phong-quan-ly-du-an-noi-that.35C5A70C.html
35C5A661,Chuyên Viên Kinh Doanh/Sale/Tư Vấn Bất Động Sản - Không Yêu Cầu Kinh Nghiệm(Mới),Công Ty Cổ Phần Đầu Tư Và Phát Triển BĐS An Gia,Hồ Chí Minh,Lương: Cạnh Tranh,07-10-2025,07-11-2025,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-kinh-doanh-sale-tu-van-bat-dong-san-khong-yeu-cau-kinh-nghiem.35C5A661.html
35C59CDB,Chuyên Viên Phát Triển Đối Tác,Công ty TNHH Thiên Thủy Mộc,Hà Nội,Lương: 15 Tr - 25 Tr VND,07-10-2025,30-10-2025,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-phat-trien-doi-tac.35C59CDB.html
35C5A70B,QC Staff ( Chuyên Viên Kiểm Soát Chất Lượng)(Mới),Công Ty Cổ Phần Goody Group,Hồ Chí Minh,Lương: 11 Tr - 12 Tr VND,07-10-2025,04-11-2025,https://careerviet.vn/vi/tim-viec-lam/qc-staff-chuyen-vien-kiem-soat-chat-luong.35C5A70B.html
35C5A701,Chuyên Viên Nhân Sự(Mới),CÔNG TY CỔ PHẦN THIẾT BỊ CÔNG NGHIỆP GEIC,Hà Nội,Lương: Cạnh Tranh,07-10-2025,07-11-2025,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-nhan-su.35C5A701.html
35C5A707,[HCM] Data Scientist(Mới),Công Ty Cổ Phần Giải Pháp Thanh Toán Việt Nam (VNPAY),Hồ Chí Minh,Lương: Cạnh Tranh,07-10-2025,07-11-2025,https://careerviet.vn/vi/tim-viec-lam/hcm-data-scientist.35C5A707.html
35C5A706,Chuyên viên Hành chính(Mới),CÔNG TY CỔ PHẦN KINH DOANH F88,Hà Nội,Lương: 10 Tr - 13 Tr VND,07-10-2025,31-10-2025,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-hanh-chinh.35C5A706.html
35C5A704,Chuyên Viên Đào Tạo và Phát Triển Văn Hóa(Mới),Công ty CP Bệnh Viện Đa Khoa Quốc Tế Vinmec,Hồ Chí Minh,Lương: 14 Tr - 18 Tr VND,07-10-2025,07-11-2025,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-dao-tao-va-phat-trien-van-hoa.35C5A704.html
35C5A703,Trợ lý Kinh doanh(Mới),CÔNG TY CỔ PHẦN THƯƠNG MẠI CƠ ĐIỆN LẠNH HỒNG PHÚC,Hà Nội,Lương: 10 Tr - 15 Tr VND,07-10-2025,07-11-2025,https://careerviet.vn/vi/tim-viec-lam/tro-ly-kinh-doanh.35C5A703.html
35C5A700,Kế Toán Nội Bộ (Ưu tiên Lương và Hoa Hồng)(Mới),CÔNG TY TNHH BẤT ĐỘNG SẢN SMARTLAND,Hồ Chí Minh,Lương: 15 Tr - 20 Tr VND,07-10-2025,31-10-2025,https://careerviet.vn/vi/tim-viec-lam/ke-toan-noi-bo-uu-tien-luong-va-hoa-hong.35C5A700.html
35C5A6FE,Chuyên Viên Nhân Sự_C&B Fulltime (HĐLĐ 9 Tháng)(Mới),Công ty CP Bệnh Viện Đa Khoa Quốc Tế Vinmec,Hồ Chí Minh,Lương: 18 Tr - 23 Tr VND,07-10-2025,07-11-2025,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-nhan-su_c-b-fulltime-hdld-9-thang.35C5A6FE.html
35C5A6FA,Nhân viên kinh doanh(Mới),Công Ty Cổ Phần A25 Hotel,Hà Nội Hồ Chí Minh,Lương: 15 Tr - 30 Tr VND,07-10-2025,25-10-2025,https://careerviet.vn/vi/tim-viec-lam/nhan-vien-kinh-doanh.35C5A6FA.html
35C5A638,Nhân viên Hướng dẫn Hỗ trợ khách hàng (Floor Attendant)(Mới),CTY TNHH MTV KHÁCH SẠN QUỐC TẾ BÌNH MINH,Hồ Chí Minh,Lương: Cạnh Tranh,07-10-2025,31-12-2025,https://careerviet.vn/vi/tim-viec-lam/nhan-vien-huong-dan-ho-tro-khach-hang-floor-attendant.35C5A638.html
35C5A6FD,HRBP Assistant Manager (Manufacturing)(Mới),Công Ty TNHH CJ Foods Việt Nam,Hồ Chí Minh,Lương: Cạnh Tranh,07-10-2025,07-11-2025,https://careerviet.vn/vi/tim-viec-lam/hrbp-assistant-manager-manufacturing.35C5A6FD.html
35C5A63F,VIP Marketing Assistant Supervisor (Fluent Chinese)(Mới),CTY TNHH MTV KHÁCH SẠN QUỐC TẾ BÌNH MINH,Hồ Chí Minh,Lương: 18 Tr - 25 Tr VND,07-10-2025,31-12-2025,https://careerviet.vn/vi/tim-viec-lam/vip-marketing-assistant-supervisor-fluent-chinese.35C5A63F.html
35C5A640,Marketing Executive(Mới),CTY TNHH MTV KHÁCH SẠN QUỐC TẾ BÌNH MINH,Hồ Chí Minh,Lương: 15 Tr - 20 Tr VND,07-10-2025,31-12-2025,https://careerviet.vn/vi/tim-viec-lam/marketing-executive.35C5A640.html
35C5A6FC,Content Creator(Mới),Công Ty Cổ Phần Goody Group,Hồ Chí Minh,Lương: Cạnh Tranh,07-10-2025,30-11-2025,https://careerviet.vn/vi/tim-viec-lam/content-creator.35C5A6FC.html
35C5A6FB,Phú Yên - Chuyên viên Quan hệ Khách hàng cá nhân(Mới),Ngân hàng TMCP Lộc Phát Việt Nam (LPBank),Phú Yên,Lương: Cạnh Tranh,07-10-2025,20-11-2025,https://careerviet.vn/vi/tim-viec-lam/phu-yen-chuyen-vien-quan-he-khach-hang-ca-nhan.35C5A6FB.html
35C5A6F9,QUẢN LÝ DỰ ÁN NỘI THẤT (KINH NGHIỆM 05 NĂM TRỞ LÊN)(Mới),CÔNG TY CỔ PHẦN SẢN XUẤT THƯƠNG MẠI XÂY DỰNG TRANG TRÍ NỘI THẤT G.S VIỆT NAM,Hồ Chí Minh,Lương: Cạnh Tranh,07-10-2025,Hôm nay,https://careerviet.vn/vi/tim-viec-lam/quan-ly-du-an-noi-that-kinh-nghiem-05-nam-tro-len.35C5A6F9.html
35C5A6F8,Quản lý thiết kế(Mới),CÔNG TY CỔ PHẦN ANDES E&C VIỆT NAM,Hà Nội,Lương: 20 Tr - 30 Tr VND,07-10-2025,01-11-2025,https://careerviet.vn/vi/tim-viec-lam/quan-ly-thiet-ke.35C5A6F8.html
35C5A6F6,TRỢ LÝ KHỐI TÀI CHÍNH KẾ TOÁN(Mới),Công Ty Cổ Phần Tập Đoàn Toàn Cầu Xanh,Hồ Chí Minh,Lương: Cạnh Tranh,07-10-2025,30-11-2025,https://careerviet.vn/vi/tim-viec-lam/tro-ly-khoi-tai-chinh-ke-toan.35C5A6F6.html
35C5A605,HRGA Senior Manager (Ưu tiên biết tiếng Nhật)(Mới),Công Ty TNHH AEON Fantasy Việt Nam,Hồ Chí Minh,Lương: 30 Tr - 35 Tr VND,07-10-2025,07-11-2025,https://careerviet.vn/vi/tim-viec-lam/hrga-senior-manager-uu-tien-biet-tieng-nhat.35C5A605.html
35C5A6F7,Trưởng Nhóm Kế Toán Doanh Thu Và Công Nợ Phải Thu(Mới),Công ty CP Bệnh Viện Đa Khoa Quốc Tế Vinmec,Hà Nội,Lương: Cạnh Tranh,07-10-2025,07-11-2025,https://careerviet.vn/vi/tim-viec-lam/truong-nhom-ke-toan-doanh-thu-va-cong-no-phai-thu.35C5A6F7.html
35C5A6F5,[NGÀNH NỘI THẤT] TRƯỞNG PHÒNG QUẢN LÝ DỰ ÁN(Mới),CÔNG TY CỔ PHẦN SẢN XUẤT THƯƠNG MẠI XÂY DỰNG TRANG TRÍ NỘI THẤT G.S VIỆT NAM,Hồ Chí Minh,Lương: Cạnh Tranh,07-10-2025,Hôm nay,https://careerviet.vn/vi/tim-viec-lam/nganh-noi-that-truong-phong-quan-ly-du-an.35C5A6F5.html
35C5A6EE,"UI/UX Designer (Làm việc theo thời gian của Mỹ, ưu tiên biết graphic design)(Mới)",Công ty Fastboy Marketing (Công ty TNHH DV Lam Nguyễn),Hồ Chí Minh,Lương: 12 Tr - 20 Tr VND,07-10-2025,09-11-2025,https://careerviet.vn/vi/tim-viec-lam/ui-ux-designer-lam-viec-theo-thoi-gian-cua-my-uu-tien-biet-graphic-design.35C5A6EE.html
35C5A6F4,[HCM] Nhân viên Quản trị Mạng (WAN & Office Network Engineer)(Mới),Công Ty Cổ Phần Giải Pháp Thanh Toán Việt Nam (VNPAY),Hồ Chí Minh,Lương: Cạnh Tranh,07-10-2025,07-11-2025,https://careerviet.vn/vi/tim-viec-lam/hcm-nhan-vien-quan-tri-mang-wan-office-network-engineer.35C5A6F4.html
35C5A6F3,Chief Financial Officer (CFO)(Mới),Công Ty Cổ Phần Tân Vĩnh Cửu (Tavico group),Đồng Nai,Lương: Cạnh Tranh,07-10-2025,30-11-2025,https://careerviet.vn/vi/tim-viec-lam/chief-financial-officer-cfo.35C5A6F3.html
35C5A6F1,Nhân Viên Brand Marketing - Lương Lên Đến 15 Triệu(Mới),Công Ty TNHH XNK Cầu Nối Việt,Hà Nội,Lương: 10 Tr - 15 Tr VND,07-10-2025,29-11-2025,https://careerviet.vn/vi/tim-viec-lam/nhan-vien-brand-marketing-luong-len-den-15-trieu.35C5A6F1.html
35C5A6F0,TẬP SỰ TƯ VẤN ĐẦU TƯ KHCN (HÀ NỘI)(Mới),VDSC - Công ty CP Chứng khoán Rồng Việt,Hà Nội,Lương: 3 Tr - 5 Tr VND,07-10-2025,30-11-2025,https://careerviet.vn/vi/tim-viec-lam/tap-su-tu-van-dau-tu-khcn-ha-noi.35C5A6F0.html
35C5A6EF,"Nhân Viên Telesale Bán Viettel tại TP Vinh, Nghệ An (Mới)",CÔNG TY CỔ PHẦN TRUYỀN THÔNG KIM CƯƠNG,Nghệ An,Lương: 7 Tr - 12 Tr VND,07-10-2025,07-11-2025,https://careerviet.vn/vi/tim-viec-lam/nhan-vien-telesale-ban-viettel-tai-tp-vinh-nghe-an.35C5A6EF.html
35C5A6EF,"Nhân Viên Telesale Bán Viettel tại TP Vinh, Nghệ An (Mới)",CÔNG TY CỔ PHẦN TRUYỀN THÔNG KIM CƯƠNG,Nghệ An,Lương: 7 Tr - 12 Tr VND,07-10-2025,07-11-2025,https://careerviet.vn/vi/tim-viec-lam/nhan-vien-telesale-ban-viettel-tai-tp-vinh-nghe-an.35C5A6EF.html
35C5A6D6,"Chuyên viên Chỉnh lý hồ sơ, tài liệu (Mới)",Tổng công ty Bưu điện Việt Nam,Hà Nội,Lương: 10 Tr - 15 Tr VND,07-10-2025,06-11-2025,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-chinh-ly-ho-so-tai-lieu.35C5A6D6.html
35C5A6ED,GIÁM ĐỐC/TRƯỞNG PHÒNG KHÁCH HÀNG CÁ NHÂN (HÀ NỘI) (Mới),VDSC - Công ty CP Chứng khoán Rồng Việt,Hà Nội,Lương: 15 Tr - 25 Tr VND,07-10-2025,30-11-2025,https://careerviet.vn/vi/tim-viec-lam/giam-doc-truong-phong-khach-hang-ca-nhan-ha-noi.35C5A6ED.html
35C5A6EB,"Nhân Viên Telesale Bán Gói Cước Viettel tại TP Vinh, Nghệ An (Mới)",CÔNG TY CỔ PHẦN TRUYỀN THÔNG KIM CƯƠNG,Nghệ An,Lương: 7 Tr - 12 Tr VND,07-10-2025,07-11-2025,https://careerviet.vn/vi/tim-viec-lam/nhan-vien-telesale-ban-goi-cuoc-viettel-tai-tp-vinh-nghe-an.35C5A6EB.html
35C5A6EA,[Hà Nội] TƯ VẤN VIÊN TƯ VẤN ĐẦU TƯ  (hoa hồng hấp dẫn) (Mới),VDSC - Công ty CP Chứng khoán Rồng Việt,Hà Nội,Lương: Cạnh tranh,07-10-2025,30-11-2025,https://careerviet.vn/vi/tim-viec-lam/ha-noi-tu-van-vien-tu-van-dau-tu-hoa-hong-hap-dan.35C5A6EA.html
35C5A6E8,Trưởng phòng Bán lẻ (Quản lý chuỗi cửa hàng) công ty Mẹ và bé (Mới),Công Ty TNHH XNK Cầu Nối Việt,Hà Nội,Lương: Cạnh tranh,07-10-2025,29-10-2025,https://careerviet.vn/vi/tim-viec-lam/truong-phong-ban-le-quan-ly-chuoi-cua-hang-cong-ty-me-va-be.35C5A6E8.html
35C5A6E7,Nhân Viên Kế Hoạch Sản Xuât (Mới),Công Ty TNHH XNK Cầu Nối Việt,Hà Nội,Lương: 8 Tr - 10 Tr VND,07-10-2025,15-11-2025,https://careerviet.vn/vi/tim-viec-lam/nhan-vien-ke-hoach-san-xuat.35C5A6E7.html
35C5A6E6,TẬP SỰ TƯ VẤN ĐẦU TƯ KHCN (CN NHA TRANG ) (Mới),VDSC - Công ty CP Chứng khoán Rồng Việt,Khánh Hòa,Lương: 3 Tr - 5 Tr VND,07-10-2025,30-11-2025,https://careerviet.vn/vi/tim-viec-lam/tap-su-tu-van-dau-tu-khcn-cn-nha-trang.35C5A6E6.html
35C5A6E2,"Nhân viên trực tổng đài ngân hàng quân đội MB  tại Đống Đa, Hà Nội (Mới)",CÔNG TY CỔ PHẦN TRUYỀN THÔNG KIM CƯƠNG,Hà Nội,Lương: 8 Tr - 12 Tr VND,07-10-2025,07-11-2025,https://careerviet.vn/vi/tim-viec-lam/nhan-vien-truc-tong-dai-ngan-hang-quan-doi-mb-tai-dong-da-ha-noi.35C5A6E2.html
35C5A6D9,Nhân Viên hỗ trợ vận hành phần mềm (Mới),CÔNG TY CỔ PHẦN CÔNG NGHIỆP WELDCOM,Hà Nội,Lương: 13 Tr - 17 Tr VND,07-10-2025,17-11-2025,https://careerviet.vn/vi/tim-viec-lam/nhan-vien-ho-tro-van-hanh-phan-mem.35C5A6D9.html
35C5A6E3,M&A Director (Mới),Công Ty TNHH XNK Phát Triển Đông Dương,Hồ Chí Minh,Lương: Cạnh tranh,07-10-2025,07-11-2025,https://careerviet.vn/vi/tim-viec-lam/m-a-director.35C5A6E3.html
35C5A6E0,GIÁM ĐỐC/TRƯỞNG PHÒNG KHÁCH HÀNG CÁ NHÂN (NHA TRANG) (Mới),VDSC - Công ty CP Chứng khoán Rồng Việt,Khánh Hòa,Lương: 15 Tr - 25 Tr VND,07-10-2025,30-11-2025,https://careerviet.vn/vi/tim-viec-lam/giam-doc-truong-phong-khach-hang-ca-nhan-nha-trang.35C5A6E0.html
35C56237,NHÂN VIÊN KINH DOANH SẢN PHẨM MẸ VÀ BÉ KÊNH MT VÀ GT (Mới),Công Ty TNHH XNK Cầu Nối Việt,Hà Nội,Lương: 13 Tr - 15 Tr VND,07-10-2025,26-10-2025,https://careerviet.vn/vi/tim-viec-lam/nhan-vien-kinh-doanh-san-pham-me-va-be-kenh-mt-va-gt.35C56237.html
35C5A6E1,10 Kỹ Sư Thiết Kế Cơ Khí - R&D Mechanical Design Engineer (Mới),Tập Đoàn Karofi Holding,Hà Nội,Lương: 12 Tr - 35 Tr VND,07-10-2025,31-10-2025,https://careerviet.vn/vi/tim-viec-lam/10-ky-su-thiet-ke-co-khi-r-d-mechanical-design-engineer.35C5A6E1.html
35C5A6DF,"Nhân viên chăm sóc khách hàng cho ngân hàng quân đội MB  tại Đống Đa, Hà Nội (Mới)",CÔNG TY CỔ PHẦN TRUYỀN THÔNG KIM CƯƠNG,Hà Nội,Lương: 8 Tr - 12 Tr VND,07-10-2025,07-11-2025,https://careerviet.vn/vi/tim-viec-lam/nhan-vien-cham-soc-khach-hang-cho-ngan-hang-quan-doi-mb-tai-dong-da-ha-noi.35C5A6DF.html
35C5A6DD,[Nha Trang] TƯ VẤN VIÊN TƯ VẤN ĐẦU TƯ (Mức hoa hồng hấp dẫn) (Mới),VDSC - Công ty CP Chứng khoán Rồng Việt,Khánh Hòa,Lương: Cạnh tranh,07-10-2025,30-11-2025,https://careerviet.vn/vi/tim-viec-lam/nha-trang-tu-van-vien-tu-van-dau-tu-muc-hoa-hong-hap-dan.35C5A6DD.html
35C5A6DE,NHÂN VIÊN KINH DOANH THIẾT BỊ ĐIỆN (Mới),SANAKY MIỀN BẮC,Hà Nội,Lương: 8 Tr - 15 Tr VND,07-10-2025,15-11-2025,https://careerviet.vn/vi/tim-viec-lam/nhan-vien-kinh-doanh-thiet-bi-dien.35C5A6DE.html
35C5A57B,"Nhân viên Trực Tổng Đài Viettel Post tại Hoài Đức, Hà Nội (Mới)",CÔNG TY CỔ PHẦN TRUYỀN THÔNG KIM CƯƠNG,Hà Nội,Lương: 7 Tr - 10 Tr VND,07-10-2025,07-11-2025,https://careerviet.vn/vi/tim-viec-lam/nhan-vien-truc-tong-dai-viettel-post-tai-hoai-duc-ha-noi.35C5A57B.html
35C5A6DB,TẬP SỰ TƯ VẤN ĐẦU TƯ KHCN (Bình Dương) (Mới),VDSC - Công ty CP Chứng khoán Rồng Việt,Bình Dương,Lương: 3 Tr - 5 Tr VND,07-10-2025,30-11-2025,https://careerviet.vn/vi/tim-viec-lam/tap-su-tu-van-dau-tu-khcn-binh-duong.35C5A6DB.html
35C5A6D7,"Nhân viên Tư Vấn Tổng Đài Viettel Post tại Hoài Đức, Hà Nội (Mới)",CÔNG TY CỔ PHẦN TRUYỀN THÔNG KIM CƯƠNG,Hà Nội,Lương: 7 Tr - 10 Tr VND,07-10-2025,07-11-2025,https://careerviet.vn/vi/tim-viec-lam/nhan-vien-tu-van-tong-dai-viettel-post-tai-hoai-duc-ha-noi.35C5A6D7.html
35C5A4E6,Giáo Viên Mầm Non(Mới),Busy Bees Vietnam - Công ty Cổ Phần Giáo Dục và Giải Trí Trẻ Thơ,Hà Nội,Lương: Cạnh Tranh,07-10-2025,07-11-2025,https://careerviet.vn/vi/tim-viec-lam/giao-vien-mam-non.35C5A4E6.html
35C5A6D5,GIÁM ĐỐC/TRƯỞNG PHÒNG KHÁCH HÀNG CÁ NHÂN ( BÌNH DƯƠNG )(Mới),VDSC - Công ty CP Chứng khoán Rồng Việt,Bình Dương,Lương: 15 Tr - 25 Tr VND,07-10-2025,30-11-2025,https://careerviet.vn/vi/tim-viec-lam/giam-doc-truong-phong-khach-hang-ca-nhan-binh-duong.35C5A6D5.html
35C5A6D2,Chuyên viên Số hóa hồ sơ(Mới),Tổng công ty Bưu điện Việt Nam,Hà Nội,Lương: 10 Tr - 15 Tr VND,07-10-2025,06-11-2025,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-so-hoa-ho-so.35C5A6D2.html
35C5A6D4,[ Bình Dương] TƯ VẤN VIÊN TƯ VẤN ĐẦU TƯ (Mức hoa hồng hấp dẫn)(Mới),VDSC - Công ty CP Chứng khoán Rồng Việt,Bình Dương,Lương: Cạnh Tranh,07-10-2025,30-11-2025,https://careerviet.vn/vi/tim-viec-lam/binh-duong-tu-van-vien-tu-van-dau-tu-muc-hoa-hong-hap-dan.35C5A6D4.html
35C5A628,Business Planning Supervisor(Mới),"Amway Vietnam Co., Ltd.",Hồ Chí Minh,Lương: Cạnh Tranh,07-10-2025,06-11-2025,https://careerviet.vn/vi/tim-viec-lam/business-planning-supervisor.35C5A628.html
35C5A6C8,Nhân viên hành chính nhân sự(Mới),CÔNG TY CỔ PHẦN THƯƠNG MẠI SATORI,Long An,Lương: 8 Tr - 10 Tr VND,07-10-2025,07-11-2025,https://careerviet.vn/vi/tim-viec-lam/nhan-vien-hanh-chinh-nhan-su.35C5A6C8.html
35C5A6CF,Chuyên viên Phát triển mạng lưới – Bộ phận Xây dựng và Bảo trì(Mới),Tổng công ty Bưu điện Việt Nam,Hà Nội,Lương: 15 Tr - 18 Tr VND,07-10-2025,07-11-2025,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-phat-trien-mang-luoi-bo-phan-xay-dung-va-bao-tri.35C5A6CF.html
35C5A6CE,THỰC TẬP SINH TƯ VẤN ĐẦU TƯ KHCN (VŨNG TÀU)(Mới),VDSC - Công ty CP Chứng khoán Rồng Việt,Bà Rịa - Vũng Tàu,Lương: 3 Tr - 5 Tr VND,07-10-2025,30-11-2025,https://careerviet.vn/vi/tim-viec-lam/thuc-tap-sinh-tu-van-dau-tu-khcn-vung-tau.35C5A6CE.html
