Tên công việc,Tên công ty,Nơi làm việc,Địa chỉ cụ thể,Cấp bậc,Mức lương (VND),Ngày đăng tin,Ngày hết hạn,Link
Trưởng Phòng Hành Chính,Công Ty Cổ Phần Tập Đoàn Sunhouse,Hà Nội,"Nhà máy Sunhouse, Km21 Đại lộ Thăng Long, Ngọc Liệp, Xã Kiều Phú, TP Hà Nội",Trưởng phòng,1.200 - 1.500 VND,2025-09-29,2025-10-29,https://www.vietnamworks.com/truong-phong-hanh-chinh--1963613-jv
Taiwanese/ Chinese Sales Supervisor (Only Native),Konica Minolta Business SOLUTIONS VN,Hà Nội,"Hà Nội, Vietnam",Nhân viên,Thỏa thuận,2025-09-29,2025-10-29,https://www.vietnamworks.com/taiwanese-chinese-sales-supervisor-only-native-1963610-jv
Nhân Viên Tư Vấn Bán Hàng Ô Tô VINFAST (Lương Đến 50 Triệu/tháng),CHI NHÁNH TỔNG CÔNG TY CƠ KHÍ GIAO THÔNG VẬN TẢI SÀI GÒN - TRÁCH NHIỆM HỮU HẠN MỘT THÀNH VIÊN - NHÀ MÁY Ô TÔ THƯƠNG MẠI SAMCO,"Hồ Chí Minh, Hồ Chí Minh","1135 Quốc lộ 1A, P. Tân Tạo, TP. HCM; 285 Kinh Dương Vương, P. An Lạc, TP. HCM",Mới Tốt Nghiệp,15.000.000 - 50.000.000 VND,2025-09-29,2025-10-29,https://www.vietnamworks.com/nhan-vien-tu-van-ban-hang-o-to-vinfast-luong-djen-50-trieuthang-1963531-jv
Direct Sales Executive B2B (Đà Nẵng - Cần Thơ - HCM ),Konica Minolta Business Solutions Vietnam,Đà Nẵng,Đà Nẵng,Mới Tốt Nghiệp,Thỏa thuận,2025-09-29,2025-10-29,https://www.vietnamworks.com/direct-sales-executive-b2b-da-nang-can-tho-hcm-1949973-jv
Senior A&P Executive Trade & Event,Vietsin Commercial Complex Development JSC,Hồ Chí Minh,"1058, Nguyễn Văn Linh, KPI, Phường Tân Phong, Quận 7, TP. HCM",Nhân viên,700 - 1.000 VND,2025-09-29,2025-10-29,https://www.vietnamworks.com/senior-a-p-executive-trade-event--1963597-jv
Phiên Dịch Tiếng Hàn (Làm Việc Tại Hải Phòng),Halla Electronics Vina,Hải Phòng,"Lô L4 KCN Tràng Duệ, Hồng Phong, An Dương, Hải Phòng",Nhân viên,Thỏa thuận,2025-09-29,2025-10-29,https://www.vietnamworks.com/phien-dich-tieng-han-lam-viec-tai-hai-phong-1963543-jv
Kỹ Sư Đảm Bảo Chất Lượng Phần Mềm,Công ty cổ phần dịch vụ công nghệ Beam,Hà Nội,"19 Ngõ 59, Thành Công, Đống Đa, Hanoi, Vietnam",Nhân viên,Thỏa thuận,2025-09-29,2025-10-29,https://www.vietnamworks.com/ky-su-djam-bao-chat-luong-phan-mem-1963547-jv
"Senior Content Marketing (B2B, APAC)",SmartOSC,Hà Nội,"18th floor, Handico Tower, Pham Hung street, Me Tri Ha ward, Nam Tu Liem district, Hanoi, Vietnam",Nhân viên,1.000 - 1.300 VND,2025-09-29,2025-10-29,https://www.vietnamworks.com/senior-content-marketing-b2b-apac-1963593-jv
Senior Design Engineer Cum. Project Assistant Manager,Soilbuild Asset Management & Service Company Limited,Hà Nội,"Leadvisors Tower, No. 643 Pham Van Dong Street, Co Nhue 1 Ward, Bac Tu Liem District Hanoi City",Nhân viên,Từ 2.000 VND,2025-09-29,2025-10-29,https://www.vietnamworks.com/senior-design-engineer-cum-project-assistant-manager-1963525-jv
Technical Service Engineer BD (Open to Freshers),Konica Minolta Business Solutions Viet Nam,"Đắk Lắk, Hồ Chí Minh, Bình Dương","Đắk Lắk, Vietnam; Ho Chi Minh; Binh Duong, Vietnam",Nhân viên,Thỏa thuận,2025-09-29,2025-10-29,https://www.vietnamworks.com/technical-service-engineer-bd-open-to-freshers-1949975-jv
Trưởng Phòng Hành Chính,Công Ty Cổ Phần Tập Đoàn Sunhouse,Hà Nội,"Nhà máy Sunhouse, Km21 Đại lộ Thăng Long, Ngọc Liệp, Xã Kiều Phú, TP Hà Nội",Trưởng phòng,1.200 - 1.500 VND,2025-09-29,2025-10-29,https://www.vietnamworks.com/truong-phong-hanh-chinh--1963613-jv
Taiwanese/ Chinese Sales Supervisor (Only Native),Konica Minolta Business SOLUTIONS VN,Hà Nội,"Hà Nội, Vietnam",Nhân viên,Thỏa thuận,2025-09-29,2025-10-29,https://www.vietnamworks.com/taiwanese-chinese-sales-supervisor-only-native-1963610-jv
Nhân Viên Tư Vấn Bán Hàng Ô Tô VINFAST (Lương Đến 50 Triệu/tháng),CHI NHÁNH TỔNG CÔNG TY CƠ KHÍ GIAO THÔNG VẬN TẢI SÀI GÒN - TRÁCH NHIỆM HỮU HẠN MỘT THÀNH VIÊN - NHÀ MÁY Ô TÔ THƯƠNG MẠI SAMCO,"Hồ Chí Minh, Hồ Chí Minh","1135 Quốc lộ 1A, P. Tân Tạo, TP. HCM; 285 Kinh Dương Vương, P. An Lạc, TP. HCM",Mới Tốt Nghiệp,15.000.000 - 50.000.000 VND,2025-09-29,2025-10-29,https://www.vietnamworks.com/nhan-vien-tu-van-ban-hang-o-to-vinfast-luong-djen-50-trieuthang-1963531-jv
Direct Sales Executive B2B (Đà Nẵng - Cần Thơ - HCM ),Konica Minolta Business Solutions Vietnam,Đà Nẵng,Đà Nẵng,Mới Tốt Nghiệp,Thỏa thuận,2025-09-29,2025-10-29,https://www.vietnamworks.com/direct-sales-executive-b2b-da-nang-can-tho-hcm-1949973-jv
Senior A&P Executive Trade & Event,Vietsin Commercial Complex Development JSC,Hồ Chí Minh,"1058, Nguyễn Văn Linh, KPI, Phường Tân Phong, Quận 7, TP. HCM",Nhân viên,700 - 1.000 VND,2025-09-29,2025-10-29,https://www.vietnamworks.com/senior-a-p-executive-trade-event--1963597-jv
Phiên Dịch Tiếng Hàn (Làm Việc Tại Hải Phòng),Halla Electronics Vina,Hải Phòng,"Lô L4 KCN Tràng Duệ, Hồng Phong, An Dương, Hải Phòng",Nhân viên,Thỏa thuận,2025-09-29,2025-10-29,https://www.vietnamworks.com/phien-dich-tieng-han-lam-viec-tai-hai-phong-1963543-jv
Kỹ Sư Đảm Bảo Chất Lượng Phần Mềm,Công ty cổ phần dịch vụ công nghệ Beam,Hà Nội,"19 Ngõ 59, Thành Công, Đống Đa, Hanoi, Vietnam",Nhân viên,Thỏa thuận,2025-09-29,2025-10-29,https://www.vietnamworks.com/ky-su-djam-bao-chat-luong-phan-mem-1963547-jv
"Senior Content Marketing (B2B, APAC)",SmartOSC,Hà Nội,"18th floor, Handico Tower, Pham Hung street, Me Tri Ha ward, Nam Tu Liem district, Hanoi, Vietnam",Nhân viên,1.000 - 1.300 VND,2025-09-29,2025-10-29,https://www.vietnamworks.com/senior-content-marketing-b2b-apac-1963593-jv
Senior Design Engineer Cum. Project Assistant Manager,Soilbuild Asset Management & Service Company Limited,Hà Nội,"Leadvisors Tower, No. 643 Pham Van Dong Street, Co Nhue 1 Ward, Bac Tu Liem District Hanoi City",Nhân viên,Từ 2.000 VND,2025-09-29,2025-10-29,https://www.vietnamworks.com/senior-design-engineer-cum-project-assistant-manager-1963525-jv
Technical Service Engineer BD (Open to Freshers),Konica Minolta Business Solutions Viet Nam,"Đắk Lắk, Hồ Chí Minh, Bình Dương","Đắk Lắk, Vietnam; Ho Chi Minh; Binh Duong, Vietnam",Nhân viên,Thỏa thuận,2025-09-29,2025-10-29,https://www.vietnamworks.com/technical-service-engineer-bd-open-to-freshers-1949975-jv
Trưởng Phòng Hành Chính,Công Ty Cổ Phần Tập Đoàn Sunhouse,Hà Nội,"Nhà máy Sunhouse, Km21 Đại lộ Thăng Long, Ngọc Liệp, Xã Kiều Phú, TP Hà Nội",Trưởng phòng,1.200 - 1.500 VND,2025-09-29,2025-10-29,https://www.vietnamworks.com/truong-phong-hanh-chinh--1963613-jv
Taiwanese/ Chinese Sales Supervisor (Only Native),Konica Minolta Business SOLUTIONS VN,Hà Nội,"Hà Nội, Vietnam",Nhân viên,Thỏa thuận,2025-09-29,2025-10-29,https://www.vietnamworks.com/taiwanese-chinese-sales-supervisor-only-native-1963610-jv
Nhân Viên Tư Vấn Bán Hàng Ô Tô VINFAST (Lương Đến 50 Triệu/tháng),CHI NHÁNH TỔNG CÔNG TY CƠ KHÍ GIAO THÔNG VẬN TẢI SÀI GÒN - TRÁCH NHIỆM HỮU HẠN MỘT THÀNH VIÊN - NHÀ MÁY Ô TÔ THƯƠNG MẠI SAMCO,"Hồ Chí Minh, Hồ Chí Minh","1135 Quốc lộ 1A, P. Tân Tạo, TP. HCM; 285 Kinh Dương Vương, P. An Lạc, TP. HCM",Mới Tốt Nghiệp,15.000.000 - 50.000.000 VND,2025-09-29,2025-10-29,https://www.vietnamworks.com/nhan-vien-tu-van-ban-hang-o-to-vinfast-luong-djen-50-trieuthang-1963531-jv
Direct Sales Executive B2B (Đà Nẵng - Cần Thơ - HCM ),Konica Minolta Business Solutions Vietnam,Đà Nẵng,Đà Nẵng,Mới Tốt Nghiệp,Thỏa thuận,2025-09-29,2025-10-29,https://www.vietnamworks.com/direct-sales-executive-b2b-da-nang-can-tho-hcm-1949973-jv
Senior A&P Executive Trade & Event,Vietsin Commercial Complex Development JSC,Hồ Chí Minh,"1058, Nguyễn Văn Linh, KPI, Phường Tân Phong, Quận 7, TP. HCM",Nhân viên,700 - 1.000 VND,2025-09-29,2025-10-29,https://www.vietnamworks.com/senior-a-p-executive-trade-event--1963597-jv
Phiên Dịch Tiếng Hàn (Làm Việc Tại Hải Phòng),Halla Electronics Vina,Hải Phòng,"Lô L4 KCN Tràng Duệ, Hồng Phong, An Dương, Hải Phòng",Nhân viên,Thỏa thuận,2025-09-29,2025-10-29,https://www.vietnamworks.com/phien-dich-tieng-han-lam-viec-tai-hai-phong-1963543-jv
Kỹ Sư Đảm Bảo Chất Lượng Phần Mềm,Công ty cổ phần dịch vụ công nghệ Beam,Hà Nội,"19 Ngõ 59, Thành Công, Đống Đa, Hanoi, Vietnam",Nhân viên,Thỏa thuận,2025-09-29,2025-10-29,https://www.vietnamworks.com/ky-su-djam-bao-chat-luong-phan-mem-1963547-jv
"Senior Content Marketing (B2B, APAC)",SmartOSC,Hà Nội,"18th floor, Handico Tower, Pham Hung street, Me Tri Ha ward, Nam Tu Liem district, Hanoi, Vietnam",Nhân viên,1.000 - 1.300 VND,2025-09-29,2025-10-29,https://www.vietnamworks.com/senior-content-marketing-b2b-apac-1963593-jv
Senior Design Engineer Cum. Project Assistant Manager,Soilbuild Asset Management & Service Company Limited,Hà Nội,"Leadvisors Tower, No. 643 Pham Van Dong Street, Co Nhue 1 Ward, Bac Tu Liem District Hanoi City",Nhân viên,Từ 2.000 VND,2025-09-29,2025-10-29,https://www.vietnamworks.com/senior-design-engineer-cum-project-assistant-manager-1963525-jv
Technical Service Engineer BD (Open to Freshers),Konica Minolta Business Solutions Viet Nam,"Đắk Lắk, Hồ Chí Minh, Bình Dương","Đắk Lắk, Vietnam; Ho Chi Minh; Binh Duong, Vietnam",Nhân viên,Thỏa thuận,2025-09-29,2025-10-29,https://www.vietnamworks.com/technical-service-engineer-bd-open-to-freshers-1949975-jv
Trưởng Phòng Hành Chính,Công Ty Cổ Phần Tập Đoàn Sunhouse,Hà Nội,"Nhà máy Sunhouse, Km21 Đại lộ Thăng Long, Ngọc Liệp, Xã Kiều Phú, TP Hà Nội",Trưởng phòng,1.200 - 1.500 VND,2025-09-29,2025-10-29,https://www.vietnamworks.com/truong-phong-hanh-chinh--1963613-jv
Taiwanese/ Chinese Sales Supervisor (Only Native),Konica Minolta Business SOLUTIONS VN,Hà Nội,"Hà Nội, Vietnam",Nhân viên,Thỏa thuận,2025-09-29,2025-10-29,https://www.vietnamworks.com/taiwanese-chinese-sales-supervisor-only-native-1963610-jv
Nhân Viên Tư Vấn Bán Hàng Ô Tô VINFAST (Lương Đến 50 Triệu/tháng),CHI NHÁNH TỔNG CÔNG TY CƠ KHÍ GIAO THÔNG VẬN TẢI SÀI GÒN - TRÁCH NHIỆM HỮU HẠN MỘT THÀNH VIÊN - NHÀ MÁY Ô TÔ THƯƠNG MẠI SAMCO,"Hồ Chí Minh, Hồ Chí Minh","1135 Quốc lộ 1A, P. Tân Tạo, TP. HCM; 285 Kinh Dương Vương, P. An Lạc, TP. HCM",Mới Tốt Nghiệp,15.000.000 - 50.000.000 VND,2025-09-29,2025-10-29,https://www.vietnamworks.com/nhan-vien-tu-van-ban-hang-o-to-vinfast-luong-djen-50-trieuthang-1963531-jv
Direct Sales Executive B2B (Đà Nẵng - Cần Thơ - HCM ),Konica Minolta Business Solutions Vietnam,Đà Nẵng,Đà Nẵng,Mới Tốt Nghiệp,Thỏa thuận,2025-09-29,2025-10-29,https://www.vietnamworks.com/direct-sales-executive-b2b-da-nang-can-tho-hcm-1949973-jv
Senior A&P Executive Trade & Event,Vietsin Commercial Complex Development JSC,Hồ Chí Minh,"1058, Nguyễn Văn Linh, KPI, Phường Tân Phong, Quận 7, TP. HCM",Nhân viên,700 - 1.000 VND,2025-09-29,2025-10-29,https://www.vietnamworks.com/senior-a-p-executive-trade-event--1963597-jv
Phiên Dịch Tiếng Hàn (Làm Việc Tại Hải Phòng),Halla Electronics Vina,Hải Phòng,"Lô L4 KCN Tràng Duệ, Hồng Phong, An Dương, Hải Phòng",Nhân viên,Thỏa thuận,2025-09-29,2025-10-29,https://www.vietnamworks.com/phien-dich-tieng-han-lam-viec-tai-hai-phong-1963543-jv
Kỹ Sư Đảm Bảo Chất Lượng Phần Mềm,Công ty cổ phần dịch vụ công nghệ Beam,Hà Nội,"19 Ngõ 59, Thành Công, Đống Đa, Hanoi, Vietnam",Nhân viên,Thỏa thuận,2025-09-29,2025-10-29,https://www.vietnamworks.com/ky-su-djam-bao-chat-luong-phan-mem-1963547-jv
"Senior Content Marketing (B2B, APAC)",SmartOSC,Hà Nội,"18th floor, Handico Tower, Pham Hung street, Me Tri Ha ward, Nam Tu Liem district, Hanoi, Vietnam",Nhân viên,1.000 - 1.300 VND,2025-09-29,2025-10-29,https://www.vietnamworks.com/senior-content-marketing-b2b-apac-1963593-jv
Senior Design Engineer Cum. Project Assistant Manager,Soilbuild Asset Management & Service Company Limited,Hà Nội,"Leadvisors Tower, No. 643 Pham Van Dong Street, Co Nhue 1 Ward, Bac Tu Liem District Hanoi City",Nhân viên,Từ 2.000 VND,2025-09-29,2025-10-29,https://www.vietnamworks.com/senior-design-engineer-cum-project-assistant-manager-1963525-jv
Technical Service Engineer BD (Open to Freshers),Konica Minolta Business Solutions Viet Nam,"Đắk Lắk, Hồ Chí Minh, Bình Dương","Đắk Lắk, Vietnam; Ho Chi Minh; Binh Duong, Vietnam",Nhân viên,Thỏa thuận,2025-09-29,2025-10-29,https://www.vietnamworks.com/technical-service-engineer-bd-open-to-freshers-1949975-jv
Trưởng Phòng Hành Chính,Công Ty Cổ Phần Tập Đoàn Sunhouse,Hà Nội,"Nhà máy Sunhouse, Km21 Đại lộ Thăng Long, Ngọc Liệp, Xã Kiều Phú, TP Hà Nội",Trưởng phòng,1.200 - 1.500 VND,2025-09-29,2025-10-29,https://www.vietnamworks.com/truong-phong-hanh-chinh--1963613-jv
Taiwanese/ Chinese Sales Supervisor (Only Native),Konica Minolta Business SOLUTIONS VN,Hà Nội,"Hà Nội, Vietnam",Nhân viên,Thỏa thuận,2025-09-29,2025-10-29,https://www.vietnamworks.com/taiwanese-chinese-sales-supervisor-only-native-1963610-jv
Nhân Viên Tư Vấn Bán Hàng Ô Tô VINFAST (Lương Đến 50 Triệu/tháng),CHI NHÁNH TỔNG CÔNG TY CƠ KHÍ GIAO THÔNG VẬN TẢI SÀI GÒN - TRÁCH NHIỆM HỮU HẠN MỘT THÀNH VIÊN - NHÀ MÁY Ô TÔ THƯƠNG MẠI SAMCO,"Hồ Chí Minh, Hồ Chí Minh","1135 Quốc lộ 1A, P. Tân Tạo, TP. HCM; 285 Kinh Dương Vương, P. An Lạc, TP. HCM",Mới Tốt Nghiệp,15.000.000 - 50.000.000 VND,2025-09-29,2025-10-29,https://www.vietnamworks.com/nhan-vien-tu-van-ban-hang-o-to-vinfast-luong-djen-50-trieuthang-1963531-jv
Direct Sales Executive B2B (Đà Nẵng - Cần Thơ - HCM ),Konica Minolta Business Solutions Vietnam,Đà Nẵng,Đà Nẵng,Mới Tốt Nghiệp,Thỏa thuận,2025-09-29,2025-10-29,https://www.vietnamworks.com/direct-sales-executive-b2b-da-nang-can-tho-hcm-1949973-jv
Senior A&P Executive Trade & Event,Vietsin Commercial Complex Development JSC,Hồ Chí Minh,"1058, Nguyễn Văn Linh, KPI, Phường Tân Phong, Quận 7, TP. HCM",Nhân viên,700 - 1.000 VND,2025-09-29,2025-10-29,https://www.vietnamworks.com/senior-a-p-executive-trade-event--1963597-jv
Phiên Dịch Tiếng Hàn (Làm Việc Tại Hải Phòng),Halla Electronics Vina,Hải Phòng,"Lô L4 KCN Tràng Duệ, Hồng Phong, An Dương, Hải Phòng",Nhân viên,Thỏa thuận,2025-09-29,2025-10-29,https://www.vietnamworks.com/phien-dich-tieng-han-lam-viec-tai-hai-phong-1963543-jv
Kỹ Sư Đảm Bảo Chất Lượng Phần Mềm,Công ty cổ phần dịch vụ công nghệ Beam,Hà Nội,"19 Ngõ 59, Thành Công, Đống Đa, Hanoi, Vietnam",Nhân viên,Thỏa thuận,2025-09-29,2025-10-29,https://www.vietnamworks.com/ky-su-djam-bao-chat-luong-phan-mem-1963547-jv
"Senior Content Marketing (B2B, APAC)",SmartOSC,Hà Nội,"18th floor, Handico Tower, Pham Hung street, Me Tri Ha ward, Nam Tu Liem district, Hanoi, Vietnam",Nhân viên,1.000 - 1.300 VND,2025-09-29,2025-10-29,https://www.vietnamworks.com/senior-content-marketing-b2b-apac-1963593-jv
Senior Design Engineer Cum. Project Assistant Manager,Soilbuild Asset Management & Service Company Limited,Hà Nội,"Leadvisors Tower, No. 643 Pham Van Dong Street, Co Nhue 1 Ward, Bac Tu Liem District Hanoi City",Nhân viên,Từ 2.000 VND,2025-09-29,2025-10-29,https://www.vietnamworks.com/senior-design-engineer-cum-project-assistant-manager-1963525-jv
Technical Service Engineer BD (Open to Freshers),Konica Minolta Business Solutions Viet Nam,"Đắk Lắk, Hồ Chí Minh, Bình Dương","Đắk Lắk, Vietnam; Ho Chi Minh; Binh Duong, Vietnam",Nhân viên,Thỏa thuận,2025-09-29,2025-10-29,https://www.vietnamworks.com/technical-service-engineer-bd-open-to-freshers-1949975-jv
Trưởng Phòng Hành Chính,Công Ty Cổ Phần Tập Đoàn Sunhouse,Hà Nội,"Nhà máy Sunhouse, Km21 Đại lộ Thăng Long, Ngọc Liệp, Xã Kiều Phú, TP Hà Nội",Trưởng phòng,1.200 - 1.500 VND,2025-09-29,2025-10-29,https://www.vietnamworks.com/truong-phong-hanh-chinh--1963613-jv
Taiwanese/ Chinese Sales Supervisor (Only Native),Konica Minolta Business SOLUTIONS VN,Hà Nội,"Hà Nội, Vietnam",Nhân viên,Thỏa thuận,2025-09-29,2025-10-29,https://www.vietnamworks.com/taiwanese-chinese-sales-supervisor-only-native-1963610-jv
Nhân Viên Tư Vấn Bán Hàng Ô Tô VINFAST (Lương Đến 50 Triệu/tháng),CHI NHÁNH TỔNG CÔNG TY CƠ KHÍ GIAO THÔNG VẬN TẢI SÀI GÒN - TRÁCH NHIỆM HỮU HẠN MỘT THÀNH VIÊN - NHÀ MÁY Ô TÔ THƯƠNG MẠI SAMCO,"Hồ Chí Minh, Hồ Chí Minh","1135 Quốc lộ 1A, P. Tân Tạo, TP. HCM; 285 Kinh Dương Vương, P. An Lạc, TP. HCM",Mới Tốt Nghiệp,15.000.000 - 50.000.000 VND,2025-09-29,2025-10-29,https://www.vietnamworks.com/nhan-vien-tu-van-ban-hang-o-to-vinfast-luong-djen-50-trieuthang-1963531-jv
Direct Sales Executive B2B (Đà Nẵng - Cần Thơ - HCM ),Konica Minolta Business Solutions Vietnam,Đà Nẵng,Đà Nẵng,Mới Tốt Nghiệp,Thỏa thuận,2025-09-29,2025-10-29,https://www.vietnamworks.com/direct-sales-executive-b2b-da-nang-can-tho-hcm-1949973-jv
Senior A&P Executive Trade & Event,Vietsin Commercial Complex Development JSC,Hồ Chí Minh,"1058, Nguyễn Văn Linh, KPI, Phường Tân Phong, Quận 7, TP. HCM",Nhân viên,700 - 1.000 VND,2025-09-29,2025-10-29,https://www.vietnamworks.com/senior-a-p-executive-trade-event--1963597-jv
Phiên Dịch Tiếng Hàn (Làm Việc Tại Hải Phòng),Halla Electronics Vina,Hải Phòng,"Lô L4 KCN Tràng Duệ, Hồng Phong, An Dương, Hải Phòng",Nhân viên,Thỏa thuận,2025-09-29,2025-10-29,https://www.vietnamworks.com/phien-dich-tieng-han-lam-viec-tai-hai-phong-1963543-jv
Kỹ Sư Đảm Bảo Chất Lượng Phần Mềm,Công ty cổ phần dịch vụ công nghệ Beam,Hà Nội,"19 Ngõ 59, Thành Công, Đống Đa, Hanoi, Vietnam",Nhân viên,Thỏa thuận,2025-09-29,2025-10-29,https://www.vietnamworks.com/ky-su-djam-bao-chat-luong-phan-mem-1963547-jv
"Senior Content Marketing (B2B, APAC)",SmartOSC,Hà Nội,"18th floor, Handico Tower, Pham Hung street, Me Tri Ha ward, Nam Tu Liem district, Hanoi, Vietnam",Nhân viên,1.000 - 1.300 VND,2025-09-29,2025-10-29,https://www.vietnamworks.com/senior-content-marketing-b2b-apac-1963593-jv
Senior Design Engineer Cum. Project Assistant Manager,Soilbuild Asset Management & Service Company Limited,Hà Nội,"Leadvisors Tower, No. 643 Pham Van Dong Street, Co Nhue 1 Ward, Bac Tu Liem District Hanoi City",Nhân viên,Từ 2.000 VND,2025-09-29,2025-10-29,https://www.vietnamworks.com/senior-design-engineer-cum-project-assistant-manager-1963525-jv
Technical Service Engineer BD (Open to Freshers),Konica Minolta Business Solutions Viet Nam,"Đắk Lắk, Hồ Chí Minh, Bình Dương","Đắk Lắk, Vietnam; Ho Chi Minh; Binh Duong, Vietnam",Nhân viên,Thỏa thuận,2025-09-29,2025-10-29,https://www.vietnamworks.com/technical-service-engineer-bd-open-to-freshers-1949975-jv
Trưởng Phòng Hành Chính,Công Ty Cổ Phần Tập Đoàn Sunhouse,Hà Nội,"Nhà máy Sunhouse, Km21 Đại lộ Thăng Long, Ngọc Liệp, Xã Kiều Phú, TP Hà Nội",Trưởng phòng,1.200 - 1.500 VND,2025-09-29,2025-10-29,https://www.vietnamworks.com/truong-phong-hanh-chinh--1963613-jv
Taiwanese/ Chinese Sales Supervisor (Only Native),Konica Minolta Business SOLUTIONS VN,Hà Nội,"Hà Nội, Vietnam",Nhân viên,Thỏa thuận,2025-09-29,2025-10-29,https://www.vietnamworks.com/taiwanese-chinese-sales-supervisor-only-native-1963610-jv
Nhân Viên Tư Vấn Bán Hàng Ô Tô VINFAST (Lương Đến 50 Triệu/tháng),CHI NHÁNH TỔNG CÔNG TY CƠ KHÍ GIAO THÔNG VẬN TẢI SÀI GÒN - TRÁCH NHIỆM HỮU HẠN MỘT THÀNH VIÊN - NHÀ MÁY Ô TÔ THƯƠNG MẠI SAMCO,"Hồ Chí Minh, Hồ Chí Minh","1135 Quốc lộ 1A, P. Tân Tạo, TP. HCM; 285 Kinh Dương Vương, P. An Lạc, TP. HCM",Mới Tốt Nghiệp,15.000.000 - 50.000.000 VND,2025-09-29,2025-10-29,https://www.vietnamworks.com/nhan-vien-tu-van-ban-hang-o-to-vinfast-luong-djen-50-trieuthang-1963531-jv
Direct Sales Executive B2B (Đà Nẵng - Cần Thơ - HCM ),Konica Minolta Business Solutions Vietnam,Đà Nẵng,Đà Nẵng,Mới Tốt Nghiệp,Thỏa thuận,2025-09-29,2025-10-29,https://www.vietnamworks.com/direct-sales-executive-b2b-da-nang-can-tho-hcm-1949973-jv
Senior A&P Executive Trade & Event,Vietsin Commercial Complex Development JSC,Hồ Chí Minh,"1058, Nguyễn Văn Linh, KPI, Phường Tân Phong, Quận 7, TP. HCM",Nhân viên,700 - 1.000 VND,2025-09-29,2025-10-29,https://www.vietnamworks.com/senior-a-p-executive-trade-event--1963597-jv
Phiên Dịch Tiếng Hàn (Làm Việc Tại Hải Phòng),Halla Electronics Vina,Hải Phòng,"Lô L4 KCN Tràng Duệ, Hồng Phong, An Dương, Hải Phòng",Nhân viên,Thỏa thuận,2025-09-29,2025-10-29,https://www.vietnamworks.com/phien-dich-tieng-han-lam-viec-tai-hai-phong-1963543-jv
Kỹ Sư Đảm Bảo Chất Lượng Phần Mềm,Công ty cổ phần dịch vụ công nghệ Beam,Hà Nội,"19 Ngõ 59, Thành Công, Đống Đa, Hanoi, Vietnam",Nhân viên,Thỏa thuận,2025-09-29,2025-10-29,https://www.vietnamworks.com/ky-su-djam-bao-chat-luong-phan-mem-1963547-jv
"Senior Content Marketing (B2B, APAC)",SmartOSC,Hà Nội,"18th floor, Handico Tower, Pham Hung street, Me Tri Ha ward, Nam Tu Liem district, Hanoi, Vietnam",Nhân viên,1.000 - 1.300 VND,2025-09-29,2025-10-29,https://www.vietnamworks.com/senior-content-marketing-b2b-apac-1963593-jv
Senior Design Engineer Cum. Project Assistant Manager,Soilbuild Asset Management & Service Company Limited,Hà Nội,"Leadvisors Tower, No. 643 Pham Van Dong Street, Co Nhue 1 Ward, Bac Tu Liem District Hanoi City",Nhân viên,Từ 2.000 VND,2025-09-29,2025-10-29,https://www.vietnamworks.com/senior-design-engineer-cum-project-assistant-manager-1963525-jv
Technical Service Engineer BD (Open to Freshers),Konica Minolta Business Solutions Viet Nam,"Đắk Lắk, Hồ Chí Minh, Bình Dương","Đắk Lắk, Vietnam; Ho Chi Minh; Binh Duong, Vietnam",Nhân viên,Thỏa thuận,2025-09-29,2025-10-29,https://www.vietnamworks.com/technical-service-engineer-bd-open-to-freshers-1949975-jv
Trưởng Phòng Hành Chính,Công Ty Cổ Phần Tập Đoàn Sunhouse,Hà Nội,"Nhà máy Sunhouse, Km21 Đại lộ Thăng Long, Ngọc Liệp, Xã Kiều Phú, TP Hà Nội",Trưởng phòng,1.200 - 1.500 VND,2025-09-29,2025-10-29,https://www.vietnamworks.com/truong-phong-hanh-chinh--1963613-jv
Taiwanese/ Chinese Sales Supervisor (Only Native),Konica Minolta Business SOLUTIONS VN,Hà Nội,"Hà Nội, Vietnam",Nhân viên,Thỏa thuận,2025-09-29,2025-10-29,https://www.vietnamworks.com/taiwanese-chinese-sales-supervisor-only-native-1963610-jv
Nhân Viên Tư Vấn Bán Hàng Ô Tô VINFAST (Lương Đến 50 Triệu/tháng),CHI NHÁNH TỔNG CÔNG TY CƠ KHÍ GIAO THÔNG VẬN TẢI SÀI GÒN - TRÁCH NHIỆM HỮU HẠN MỘT THÀNH VIÊN - NHÀ MÁY Ô TÔ THƯƠNG MẠI SAMCO,"Hồ Chí Minh, Hồ Chí Minh","1135 Quốc lộ 1A, P. Tân Tạo, TP. HCM; 285 Kinh Dương Vương, P. An Lạc, TP. HCM",Mới Tốt Nghiệp,15.000.000 - 50.000.000 VND,2025-09-29,2025-10-29,https://www.vietnamworks.com/nhan-vien-tu-van-ban-hang-o-to-vinfast-luong-djen-50-trieuthang-1963531-jv
Direct Sales Executive B2B (Đà Nẵng - Cần Thơ - HCM ),Konica Minolta Business Solutions Vietnam,Đà Nẵng,Đà Nẵng,Mới Tốt Nghiệp,Thỏa thuận,2025-09-29,2025-10-29,https://www.vietnamworks.com/direct-sales-executive-b2b-da-nang-can-tho-hcm-1949973-jv
