Tên công việc,Tên công ty,Nơi làm việc,Địa chỉ cụ thể,Cấp bậc,Mức lương (VND),Ngày đăng tin,Ngày hết hạn,Link
Trưởng Nhóm Hạ Tầng Viễn Thông,CÔNG TY CỔ PHẦN VINSMART FUTURE,Hà Nội,VP TechnoPark – KĐT Vinhomes OceanPark – Gia Lâm - Hà Nội,Trưởng phòng,Thỏa thuận,2025-09-11,2025-10-11,https://www.vietnamworks.com/truong-nhom-ha-tang-vien-thong-1956687-jv
Phú Quốc - Chuyên Viên Pháp Chế,Công Ty BIM Group Kiên Giang,Kiên Giang,Văn phòng Kiên Giang - Bãi Trường,Nhân viên,Thỏa thuận,2025-09-16,2025-10-16,https://www.vietnamworks.com/phu-quoc-chuyen-vien-phap-che-1944485-jv
Assistant Business Director,Golden Asia Media,Hồ Chí Minh,"Tầng 11, The Sofic Tower - Số 10 Đ. Mai Chí Thọ, Thủ Thiêm, Thủ Đức, Hồ Chí Minh",Nhân viên,Từ 600 VND,2025-09-16,2025-10-16,https://www.vietnamworks.com/assistant-business-director--1958302-jv
[Tuyển Gấp] 02 Nhân Viên Lập trình PLC,Foster Electric (Bac Ninh) Co. Ltd,"Bắc Ninh, Hà Nội","No. 1, Street 11, VSIP Bac Ninh; Hà Nội, Việt Nam",Nhân viên,10.000.000 - 20.000.000 VND,2025-09-16,2025-10-16,https://www.vietnamworks.com/tuyen-gap-02-nhan-vien-lap-trinh-plc-1958375-jv
Advanced Technology Development Engineer (M.sc & Ph.d),Seoul Semiconductor Vina,"Hà Nam, Hưng Yên, Hà Nội","Ngõ 134, Khu Công nghiệp Đồng Văn, Duy Tiên, Hà Nam, Việt Nam; Hung Yen, Vietnam; Hà Nội, Vietnam",Nhân viên,Thỏa thuận,2025-09-16,2025-10-16,https://www.vietnamworks.com/advanced-technology-development-engineer-m-sc-ph-d-1958396-jv
Transportation Controller (01 Long Haul) & (01 Short-Haul) / Chuyên Viên Điều Hành Vận Tải ( 01 Tuyến Dài & 01 Tuyến Ngắn),CÔNG TY TNHH CRYSTAL NETWORK LOGISTICS (VIETNAM),Hà Nội,"5 Floor, Sannam Building, 78 Duy Tan Street, Cau Giay Ward, Hanoi",Nhân viên,800 - 1.500 VND,2025-09-16,2025-10-16,https://www.vietnamworks.com/transportation-controller-01-long-haul-and-01-short-haul-chuyen-vien-djieu-hanh-van-tai-01-tuyen-dai-and-01-tuyen-ngan-1958379-jv
Purchasing Group Leader At Ha Noi ( Basic Salary > 16 Tr),Công Ty TNHH CP DHU,Hà Nội,"Tầng 4, tòa nhà 101 Láng Hạ, quận Đống Đa, Hà Nội",Nhân viên,Từ 16.000.000 VND,2025-09-12,2025-10-12,https://www.vietnamworks.com/purchasing-group-leader-at-ha-noi-basic-salary-greater-16-tr-1957273-jv
Senior Business Development (Cloud/ AI Services),Công Ty TNHH FPT Smart Cloud,"Hồ Chí Minh, Hà Nội","3rd floor, PJICO Tower, no. 186 Dien Bien Phu, Ward 6, District 3, HCMC.; Hà Nội, Vietnam",Nhân viên,1.000 - 3.000 VND,2025-09-09,2025-10-09,https://www.vietnamworks.com/senior-business-development-cloud-ai-services-1955643-jv
[Industrial Manufacturing] Recruitment Consultant 360,Navigos Group,Hồ Chí Minh,"E. Town Central, 11 Đoàn Văn Bơ, phường 13, Quận 4, Hồ Chí Minh, Việt Nam",Nhân viên,500 - 1.000 VND,2025-09-09,2025-10-09,https://www.vietnamworks.com/industrial-manufacturing-recruitment-consultant-360-1955653-jv
Phó Giám Đốc Kinh Doanh Kênh Phân Phối,Công Ty Cổ Phần DNP HOLDING,Hồ Chí Minh,"VP Tân cảng ở tòa nhà Lynk &Co: 220 Bis Nguyễn Hữu Cảnh, Phường Thạnh Mỹ Tây, Tp. HCM",Trưởng phòng,30.000.000 - 50.000.000 VND,2025-09-15,2025-10-15,https://www.vietnamworks.com/pho-giam-djoc-kinh-doanh-kenh-phan-phoi-1958023-jv
IT Infrastructure Manager,"Delfortgroup/ Wattens Vietnam CO., Ltd",Hồ Chí Minh,"Số 8 đường Dân Chủ, khu công nghiệp Việt Nam-Singapore II, Phường Bình Dương, TP Hồ Chí Minh",Trưởng phòng,Thỏa thuận,2025-09-23,2025-10-23,https://www.vietnamworks.com/it-infrastructure-manager-1961274-jv
Software Engineer,CÔNG TY TNHH AMPOTECH,Hồ Chí Minh,"Số 102, đường Nguyễn Văn Hưởng, Phường An Khánh Tp. Hồ Chí Minh",Nhân viên,Thỏa thuận,2025-09-23,2025-10-23,https://www.vietnamworks.com/software-engineer--1961260-jv
Purchasing Group Leader At Ha Noi ( Basic Salary > 16 Tr),Công Ty TNHH CP DHU,Hà Nội,"Tầng 4, tòa nhà 101 Láng Hạ, quận Đống Đa, Hà Nội",Nhân viên,Từ 16.000.000 VND,2025-09-12,2025-10-12,https://www.vietnamworks.com/purchasing-group-leader-at-ha-noi-basic-salary-greater-16-tr-1957273-jv
Biên Phiên Dịch Tiếng Nhật Cho Phòng Quản Lý,Công Ty TNHH Kyocera Việt Nam,"Hưng Yên, Hải Dương, Hà Nội","Lô B1, Khu công nghiệp Thăng Long II, Liêu Xá, Yên Mỹ, Hưng Yên; Hải Dương, Việt Nam; Hà Nội, Hanoi, Vietnam",Nhân viên,Thỏa thuận,2025-09-09,2025-10-09,https://www.vietnamworks.com/bien-phien-dich-tieng-nhat-cho-phong-quan-ly-1942060-jv
Chuyên Viên Vận Hành Hệ Thống,Trường Đại Học Nguyễn Tất Thành,Hồ Chí Minh,"300A Nguyễn Tất Thành, P13, Q4, TP.HCM, Việt Nam",Nhân viên,Thỏa thuận,2025-09-09,2025-10-09,https://www.vietnamworks.com/chuyen-vien-van-hanh-he-thong-1955767-jv
Senior Business Development (Cloud/ AI Services),Công Ty TNHH FPT Smart Cloud,"Hồ Chí Minh, Hà Nội","3rd floor, PJICO Tower, no. 186 Dien Bien Phu, Ward 6, District 3, HCMC.; Hà Nội, Vietnam",Nhân viên,1.000 - 3.000 VND,2025-09-09,2025-10-09,https://www.vietnamworks.com/senior-business-development-cloud-ai-services-1955643-jv
[Industrial Manufacturing] Recruitment Consultant 360,Navigos Group,Hồ Chí Minh,"E. Town Central, 11 Đoàn Văn Bơ, phường 13, Quận 4, Hồ Chí Minh, Việt Nam",Nhân viên,500 - 1.000 VND,2025-09-09,2025-10-09,https://www.vietnamworks.com/industrial-manufacturing-recruitment-consultant-360-1955653-jv
[IT Product] Platform Development Manager / Customer App Manager/ Driver App Manager/ Support & Chat Platform Manager,Vietnamworks' Client,"Hà Nội, Hà Nội","Ha Noi; Long Biên, Hà Nội, Việt Nam",Trưởng phòng,2.000 - 5.000 VND,2025-09-10,2025-10-10,https://www.vietnamworks.com/it-product-platform-development-manager-customer-app-manager-driver-app-manager-support-chat-platform-manager-1956279-jv
Giám Đốc Truyền Thông,Công Ty Vàng Bạc Đá Quý Bảo Tín Minh Châu,Hà Nội,"Tòa nhà Lotus 190 Sài Đồng, Long Biên, Hà Nội",Giám Đốc và Cấp Cao Hơn,70.000.000 - 100.000.000 VND,2025-09-09,2025-10-09,https://www.vietnamworks.com/giam-djoc-truyen-thong-1955604-jv
Phó Giám Đốc Kinh Doanh Kênh Phân Phối,Công Ty Cổ Phần DNP HOLDING,Hồ Chí Minh,"VP Tân cảng ở tòa nhà Lynk &Co: 220 Bis Nguyễn Hữu Cảnh, Phường Thạnh Mỹ Tây, Tp. HCM",Trưởng phòng,30.000.000 - 50.000.000 VND,2025-09-15,2025-10-15,https://www.vietnamworks.com/pho-giam-djoc-kinh-doanh-kenh-phan-phoi-1958023-jv
Trưởng Nhóm Hạ Tầng Viễn Thông,CÔNG TY CỔ PHẦN VINSMART FUTURE,Hà Nội,VP TechnoPark – KĐT Vinhomes OceanPark – Gia Lâm - Hà Nội,Trưởng phòng,Thỏa thuận,2025-09-11,2025-10-11,https://www.vietnamworks.com/truong-nhom-ha-tang-vien-thong-1956687-jv
Phú Quốc - Chuyên Viên Pháp Chế,Công Ty BIM Group Kiên Giang,Kiên Giang,Văn phòng Kiên Giang - Bãi Trường,Nhân viên,Thỏa thuận,2025-09-16,2025-10-16,https://www.vietnamworks.com/phu-quoc-chuyen-vien-phap-che-1944485-jv
Assistant Business Director,Golden Asia Media,Hồ Chí Minh,"Tầng 11, The Sofic Tower - Số 10 Đ. Mai Chí Thọ, Thủ Thiêm, Thủ Đức, Hồ Chí Minh",Nhân viên,Từ 600 VND,2025-09-16,2025-10-16,https://www.vietnamworks.com/assistant-business-director--1958302-jv
[Tuyển Gấp] 02 Nhân Viên Lập trình PLC,Foster Electric (Bac Ninh) Co. Ltd,"Bắc Ninh, Hà Nội","No. 1, Street 11, VSIP Bac Ninh; Hà Nội, Việt Nam",Nhân viên,10.000.000 - 20.000.000 VND,2025-09-16,2025-10-16,https://www.vietnamworks.com/tuyen-gap-02-nhan-vien-lap-trinh-plc-1958375-jv
Advanced Technology Development Engineer (M.sc & Ph.d),Seoul Semiconductor Vina,"Hà Nam, Hưng Yên, Hà Nội","Ngõ 134, Khu Công nghiệp Đồng Văn, Duy Tiên, Hà Nam, Việt Nam; Hung Yen, Vietnam; Hà Nội, Vietnam",Nhân viên,Thỏa thuận,2025-09-16,2025-10-16,https://www.vietnamworks.com/advanced-technology-development-engineer-m-sc-ph-d-1958396-jv
Transportation Controller (01 Long Haul) & (01 Short-Haul) / Chuyên Viên Điều Hành Vận Tải ( 01 Tuyến Dài & 01 Tuyến Ngắn),CÔNG TY TNHH CRYSTAL NETWORK LOGISTICS (VIETNAM),Hà Nội,"5 Floor, Sannam Building, 78 Duy Tan Street, Cau Giay Ward, Hanoi",Nhân viên,800 - 1.500 VND,2025-09-16,2025-10-16,https://www.vietnamworks.com/transportation-controller-01-long-haul-and-01-short-haul-chuyen-vien-djieu-hanh-van-tai-01-tuyen-dai-and-01-tuyen-ngan-1958379-jv
Purchasing Group Leader At Ha Noi ( Basic Salary > 16 Tr),Công Ty TNHH CP DHU,Hà Nội,"Tầng 4, tòa nhà 101 Láng Hạ, quận Đống Đa, Hà Nội",Nhân viên,Từ 16.000.000 VND,2025-09-12,2025-10-12,https://www.vietnamworks.com/purchasing-group-leader-at-ha-noi-basic-salary-greater-16-tr-1957273-jv
Senior Business Development (Cloud/ AI Services),Công Ty TNHH FPT Smart Cloud,"Hồ Chí Minh, Hà Nội","3rd floor, PJICO Tower, no. 186 Dien Bien Phu, Ward 6, District 3, HCMC.; Hà Nội, Vietnam",Nhân viên,1.000 - 3.000 VND,2025-09-09,2025-10-09,https://www.vietnamworks.com/senior-business-development-cloud-ai-services-1955643-jv
[Industrial Manufacturing] Recruitment Consultant 360,Navigos Group,Hồ Chí Minh,"E. Town Central, 11 Đoàn Văn Bơ, phường 13, Quận 4, Hồ Chí Minh, Việt Nam",Nhân viên,500 - 1.000 VND,2025-09-09,2025-10-09,https://www.vietnamworks.com/industrial-manufacturing-recruitment-consultant-360-1955653-jv
Phó Giám Đốc Kinh Doanh Kênh Phân Phối,Công Ty Cổ Phần DNP HOLDING,Hồ Chí Minh,"VP Tân cảng ở tòa nhà Lynk &Co: 220 Bis Nguyễn Hữu Cảnh, Phường Thạnh Mỹ Tây, Tp. HCM",Trưởng phòng,30.000.000 - 50.000.000 VND,2025-09-15,2025-10-15,https://www.vietnamworks.com/pho-giam-djoc-kinh-doanh-kenh-phan-phoi-1958023-jv
Biên Phiên Dịch Tiếng Nhật Cho Phòng Quản Lý,Công Ty TNHH Kyocera Việt Nam,"Hưng Yên, Hải Dương, Hà Nội","Lô B1, Khu công nghiệp Thăng Long II, Liêu Xá, Yên Mỹ, Hưng Yên; Hải Dương, Việt Nam; Hà Nội, Hanoi, Vietnam",Nhân viên,Thỏa thuận,2025-09-09,2025-10-09,https://www.vietnamworks.com/bien-phien-dich-tieng-nhat-cho-phong-quan-ly-1942060-jv
Purchasing Group Leader At Ha Noi ( Basic Salary > 16 Tr),Công Ty TNHH CP DHU,Hà Nội,"Tầng 4, tòa nhà 101 Láng Hạ, quận Đống Đa, Hà Nội",Nhân viên,Từ 16.000.000 VND,2025-09-12,2025-10-12,https://www.vietnamworks.com/purchasing-group-leader-at-ha-noi-basic-salary-greater-16-tr-1957273-jv
"Nhân Viên Quan Hệ Khách Hàng Doanh Nghiệp (Hà Nội, Hải Phòng, Đà Nẵng)","Chailease International Leasing Co., Ltd","Hà Nội, Hải Phòng, Đà Nẵng","Tầng 20, CEO Tower HH2-1 Ðường Phạm Hùng, Phường Mễ Trì, Quận Nam Từ Liêm, Hà Nội; Hải Phòng, Việt Nam; Đà Nẵng, Vietnam",Mới Tốt Nghiệp,Thỏa thuận,2025-09-18,2025-10-18,https://www.vietnamworks.com/nhan-vien-quan-he-khach-hang-doanh-nghiep-ha-noi-hai-phong-da-nang--1959594-jv
Chuyên Gia Tư Vấn Bất Động Sản Hàng Hiệu,One Mount,Hà Nội,"Times City, Hanoi",Nhân viên,Thỏa thuận,2025-09-18,2025-10-18,https://www.vietnamworks.com/chuyen-gia-tu-van-bat-djong-san-hang-hieu-1959602-jv
Thực Tập Sinh Quan Hệ Khách Hàng Doanh Nghiệp,"Chailease International Leasing Co., Ltd. (Head Office)","Bình Dương, Đồng Nai, Hồ Chí Minh","Tầng 12A, Tòa nhà Becamex, 230 Đại Lộ Bình Dương, P. Phú Hòa, Tp. Thủ Dầu Một, Bình Dương; Tầng 5, Tòa nhà điều hành Mobifone Đồng Nai, 236A Phan Trung, P. Tân Tiến, Tp. Biên Hòa, Đồng Nai; Tầng 9-26-27-28-29, cao ốc Saigon Trade Centre, số 37 Tôn Đức Thắng, Phường Bến Nghé, Quận 1.",Thực tập sinh/Sinh viên,Lên đến 140 VND,2025-09-18,2025-10-18,https://www.vietnamworks.com/thuc-tap-sinh-quan-he-khach-hang-doanh-nghiep--1959598-jv
Mechanical Designer,Công Ty TNHH ABB Automation And Electrification (Việt Nam),"Bắc Ninh, Hồ Chí Minh, Hà Nội","Bắc Ninh, Vietnam; Ho Chi Minh, Vietnam; Hanoi, Viet Nam",Nhân viên,Thỏa thuận,2025-09-18,2025-10-18,https://www.vietnamworks.com/mechanical-designer-1945800-jv
Direct Sales Executive B2B (Đà Nẵng - Cần Thơ - HCM ),Konica Minolta Business Solutions Vietnam,Đà Nẵng,Đà Nẵng,Mới Tốt Nghiệp,Thỏa thuận,2025-09-29,2025-10-29,https://www.vietnamworks.com/direct-sales-executive-b2b-da-nang-can-tho-hcm-1949973-jv
Technical Service Engineer BD (Open to Freshers),Konica Minolta Business Solutions Viet Nam,"Đắk Lắk, Hồ Chí Minh, Bình Dương","Đắk Lắk, Vietnam; Ho Chi Minh; Binh Duong, Vietnam",Nhân viên,Thỏa thuận,2025-09-29,2025-10-29,https://www.vietnamworks.com/technical-service-engineer-bd-open-to-freshers-1949975-jv
Transportation Controller (01 Long Haul) & (01 Short-Haul) / Chuyên Viên Điều Hành Vận Tải ( 01 Tuyến Dài & 01 Tuyến Ngắn),CÔNG TY TNHH CRYSTAL NETWORK LOGISTICS (VIETNAM),Hà Nội,"5 Floor, Sannam Building, 78 Duy Tan Street, Cau Giay Ward, Hanoi",Nhân viên,800 - 1.500 VND,2025-09-16,2025-10-16,https://www.vietnamworks.com/transportation-controller-01-long-haul-and-01-short-haul-chuyen-vien-djieu-hanh-van-tai-01-tuyen-dai-and-01-tuyen-ngan-1958379-jv
Phó Giám Đốc Kinh Doanh Kênh Phân Phối,Công Ty Cổ Phần DNP HOLDING,Hồ Chí Minh,"VP Tân cảng ở tòa nhà Lynk &Co: 220 Bis Nguyễn Hữu Cảnh, Phường Thạnh Mỹ Tây, Tp. HCM",Trưởng phòng,30.000.000 - 50.000.000 VND,2025-09-15,2025-10-15,https://www.vietnamworks.com/pho-giam-djoc-kinh-doanh-kenh-phan-phoi-1958023-jv
Biên Phiên Dịch Tiếng Nhật Cho Phòng Quản Lý,Công Ty TNHH Kyocera Việt Nam,"Hưng Yên, Hải Dương, Hà Nội","Lô B1, Khu công nghiệp Thăng Long II, Liêu Xá, Yên Mỹ, Hưng Yên; Hải Dương, Việt Nam; Hà Nội, Hanoi, Vietnam",Nhân viên,Thỏa thuận,2025-09-09,2025-10-09,https://www.vietnamworks.com/bien-phien-dich-tieng-nhat-cho-phong-quan-ly-1942060-jv
Purchasing Group Leader At Ha Noi ( Basic Salary > 16 Tr),Công Ty TNHH CP DHU,Hà Nội,"Tầng 4, tòa nhà 101 Láng Hạ, quận Đống Đa, Hà Nội",Nhân viên,Từ 16.000.000 VND,2025-09-12,2025-10-12,https://www.vietnamworks.com/purchasing-group-leader-at-ha-noi-basic-salary-greater-16-tr-1957273-jv
"Nhân Viên Quan Hệ Khách Hàng Doanh Nghiệp (Hà Nội, Hải Phòng, Đà Nẵng)","Chailease International Leasing Co., Ltd","Hà Nội, Hải Phòng, Đà Nẵng","Tầng 20, CEO Tower HH2-1 Ðường Phạm Hùng, Phường Mễ Trì, Quận Nam Từ Liêm, Hà Nội; Hải Phòng, Việt Nam; Đà Nẵng, Vietnam",Mới Tốt Nghiệp,Thỏa thuận,2025-09-18,2025-10-18,https://www.vietnamworks.com/nhan-vien-quan-he-khach-hang-doanh-nghiep-ha-noi-hai-phong-da-nang--1959594-jv
Chuyên Gia Tư Vấn Bất Động Sản Hàng Hiệu,One Mount,Hà Nội,"Times City, Hanoi",Nhân viên,Thỏa thuận,2025-09-18,2025-10-18,https://www.vietnamworks.com/chuyen-gia-tu-van-bat-djong-san-hang-hieu-1959602-jv
Thực Tập Sinh Quan Hệ Khách Hàng Doanh Nghiệp,"Chailease International Leasing Co., Ltd. (Head Office)","Bình Dương, Đồng Nai, Hồ Chí Minh","Tầng 12A, Tòa nhà Becamex, 230 Đại Lộ Bình Dương, P. Phú Hòa, Tp. Thủ Dầu Một, Bình Dương; Tầng 5, Tòa nhà điều hành Mobifone Đồng Nai, 236A Phan Trung, P. Tân Tiến, Tp. Biên Hòa, Đồng Nai; Tầng 9-26-27-28-29, cao ốc Saigon Trade Centre, số 37 Tôn Đức Thắng, Phường Bến Nghé, Quận 1.",Thực tập sinh/Sinh viên,Lên đến 140 VND,2025-09-18,2025-10-18,https://www.vietnamworks.com/thuc-tap-sinh-quan-he-khach-hang-doanh-nghiep--1959598-jv
Mechanical Designer,Công Ty TNHH ABB Automation And Electrification (Việt Nam),"Bắc Ninh, Hồ Chí Minh, Hà Nội","Bắc Ninh, Vietnam; Ho Chi Minh, Vietnam; Hanoi, Viet Nam",Nhân viên,Thỏa thuận,2025-09-18,2025-10-18,https://www.vietnamworks.com/mechanical-designer-1945800-jv
Direct Sales Executive B2B (Đà Nẵng - Cần Thơ - HCM ),Konica Minolta Business Solutions Vietnam,Đà Nẵng,Đà Nẵng,Mới Tốt Nghiệp,Thỏa thuận,2025-09-29,2025-10-29,https://www.vietnamworks.com/direct-sales-executive-b2b-da-nang-can-tho-hcm-1949973-jv
Technical Service Engineer BD (Open to Freshers),Konica Minolta Business Solutions Viet Nam,"Đắk Lắk, Hồ Chí Minh, Bình Dương","Đắk Lắk, Vietnam; Ho Chi Minh; Binh Duong, Vietnam",Nhân viên,Thỏa thuận,2025-09-29,2025-10-29,https://www.vietnamworks.com/technical-service-engineer-bd-open-to-freshers-1949975-jv
Transportation Controller (01 Long Haul) & (01 Short-Haul) / Chuyên Viên Điều Hành Vận Tải ( 01 Tuyến Dài & 01 Tuyến Ngắn),CÔNG TY TNHH CRYSTAL NETWORK LOGISTICS (VIETNAM),Hà Nội,"5 Floor, Sannam Building, 78 Duy Tan Street, Cau Giay Ward, Hanoi",Nhân viên,800 - 1.500 VND,2025-09-16,2025-10-16,https://www.vietnamworks.com/transportation-controller-01-long-haul-and-01-short-haul-chuyen-vien-djieu-hanh-van-tai-01-tuyen-dai-and-01-tuyen-ngan-1958379-jv
Phó Giám Đốc Kinh Doanh Kênh Phân Phối,Công Ty Cổ Phần DNP HOLDING,Hồ Chí Minh,"VP Tân cảng ở tòa nhà Lynk &Co: 220 Bis Nguyễn Hữu Cảnh, Phường Thạnh Mỹ Tây, Tp. HCM",Trưởng phòng,30.000.000 - 50.000.000 VND,2025-09-15,2025-10-15,https://www.vietnamworks.com/pho-giam-djoc-kinh-doanh-kenh-phan-phoi-1958023-jv
Trưởng Nhóm Hạ Tầng Viễn Thông,CÔNG TY CỔ PHẦN VINSMART FUTURE,Hà Nội,VP TechnoPark – KĐT Vinhomes OceanPark – Gia Lâm - Hà Nội,Trưởng phòng,Thỏa thuận,2025-09-11,2025-10-11,https://www.vietnamworks.com/truong-nhom-ha-tang-vien-thong-1956687-jv
Phú Quốc - Chuyên Viên Pháp Chế,Công Ty BIM Group Kiên Giang,Kiên Giang,Văn phòng Kiên Giang - Bãi Trường,Nhân viên,Thỏa thuận,2025-09-16,2025-10-16,https://www.vietnamworks.com/phu-quoc-chuyen-vien-phap-che-1944485-jv
Assistant Business Director,Golden Asia Media,Hồ Chí Minh,"Tầng 11, The Sofic Tower - Số 10 Đ. Mai Chí Thọ, Thủ Thiêm, Thủ Đức, Hồ Chí Minh",Nhân viên,Từ 600 VND,2025-09-16,2025-10-16,https://www.vietnamworks.com/assistant-business-director--1958302-jv
[Tuyển Gấp] 02 Nhân Viên Lập trình PLC,Foster Electric (Bac Ninh) Co. Ltd,"Bắc Ninh, Hà Nội","No. 1, Street 11, VSIP Bac Ninh; Hà Nội, Việt Nam",Nhân viên,10.000.000 - 20.000.000 VND,2025-09-16,2025-10-16,https://www.vietnamworks.com/tuyen-gap-02-nhan-vien-lap-trinh-plc-1958375-jv
Advanced Technology Development Engineer (M.sc & Ph.d),Seoul Semiconductor Vina,"Hà Nam, Hưng Yên, Hà Nội","Ngõ 134, Khu Công nghiệp Đồng Văn, Duy Tiên, Hà Nam, Việt Nam; Hung Yen, Vietnam; Hà Nội, Vietnam",Nhân viên,Thỏa thuận,2025-09-16,2025-10-16,https://www.vietnamworks.com/advanced-technology-development-engineer-m-sc-ph-d-1958396-jv
Transportation Controller (01 Long Haul) & (01 Short-Haul) / Chuyên Viên Điều Hành Vận Tải ( 01 Tuyến Dài & 01 Tuyến Ngắn),CÔNG TY TNHH CRYSTAL NETWORK LOGISTICS (VIETNAM),Hà Nội,"5 Floor, Sannam Building, 78 Duy Tan Street, Cau Giay Ward, Hanoi",Nhân viên,800 - 1.500 VND,2025-09-16,2025-10-16,https://www.vietnamworks.com/transportation-controller-01-long-haul-and-01-short-haul-chuyen-vien-djieu-hanh-van-tai-01-tuyen-dai-and-01-tuyen-ngan-1958379-jv
Purchasing Group Leader At Ha Noi ( Basic Salary > 16 Tr),Công Ty TNHH CP DHU,Hà Nội,"Tầng 4, tòa nhà 101 Láng Hạ, quận Đống Đa, Hà Nội",Nhân viên,Từ 16.000.000 VND,2025-09-12,2025-10-12,https://www.vietnamworks.com/purchasing-group-leader-at-ha-noi-basic-salary-greater-16-tr-1957273-jv
Senior Business Development (Cloud/ AI Services),Công Ty TNHH FPT Smart Cloud,"Hồ Chí Minh, Hà Nội","3rd floor, PJICO Tower, no. 186 Dien Bien Phu, Ward 6, District 3, HCMC.; Hà Nội, Vietnam",Nhân viên,1.000 - 3.000 VND,2025-09-09,2025-10-09,https://www.vietnamworks.com/senior-business-development-cloud-ai-services-1955643-jv
[Industrial Manufacturing] Recruitment Consultant 360,Navigos Group,Hồ Chí Minh,"E. Town Central, 11 Đoàn Văn Bơ, phường 13, Quận 4, Hồ Chí Minh, Việt Nam",Nhân viên,500 - 1.000 VND,2025-09-09,2025-10-09,https://www.vietnamworks.com/industrial-manufacturing-recruitment-consultant-360-1955653-jv
Phó Giám Đốc Kinh Doanh Kênh Phân Phối,Công Ty Cổ Phần DNP HOLDING,Hồ Chí Minh,"VP Tân cảng ở tòa nhà Lynk &Co: 220 Bis Nguyễn Hữu Cảnh, Phường Thạnh Mỹ Tây, Tp. HCM",Trưởng phòng,30.000.000 - 50.000.000 VND,2025-09-15,2025-10-15,https://www.vietnamworks.com/pho-giam-djoc-kinh-doanh-kenh-phan-phoi-1958023-jv
Trưởng Nhóm Hạ Tầng Viễn Thông,CÔNG TY CỔ PHẦN VINSMART FUTURE,Hà Nội,VP TechnoPark – KĐT Vinhomes OceanPark – Gia Lâm - Hà Nội,Trưởng phòng,Thỏa thuận,2025-09-11,2025-10-11,https://www.vietnamworks.com/truong-nhom-ha-tang-vien-thong-1956687-jv
Phú Quốc - Chuyên Viên Pháp Chế,Công Ty BIM Group Kiên Giang,Kiên Giang,Văn phòng Kiên Giang - Bãi Trường,Nhân viên,Thỏa thuận,2025-09-16,2025-10-16,https://www.vietnamworks.com/phu-quoc-chuyen-vien-phap-che-1944485-jv
Assistant Business Director,Golden Asia Media,Hồ Chí Minh,"Tầng 11, The Sofic Tower - Số 10 Đ. Mai Chí Thọ, Thủ Thiêm, Thủ Đức, Hồ Chí Minh",Nhân viên,Từ 600 VND,2025-09-16,2025-10-16,https://www.vietnamworks.com/assistant-business-director--1958302-jv
[Tuyển Gấp] 02 Nhân Viên Lập trình PLC,Foster Electric (Bac Ninh) Co. Ltd,"Bắc Ninh, Hà Nội","No. 1, Street 11, VSIP Bac Ninh; Hà Nội, Việt Nam",Nhân viên,10.000.000 - 20.000.000 VND,2025-09-16,2025-10-16,https://www.vietnamworks.com/tuyen-gap-02-nhan-vien-lap-trinh-plc-1958375-jv
Advanced Technology Development Engineer (M.sc & Ph.d),Seoul Semiconductor Vina,"Hà Nam, Hưng Yên, Hà Nội","Ngõ 134, Khu Công nghiệp Đồng Văn, Duy Tiên, Hà Nam, Việt Nam; Hung Yen, Vietnam; Hà Nội, Vietnam",Nhân viên,Thỏa thuận,2025-09-16,2025-10-16,https://www.vietnamworks.com/advanced-technology-development-engineer-m-sc-ph-d-1958396-jv
Transportation Controller (01 Long Haul) & (01 Short-Haul) / Chuyên Viên Điều Hành Vận Tải ( 01 Tuyến Dài & 01 Tuyến Ngắn),CÔNG TY TNHH CRYSTAL NETWORK LOGISTICS (VIETNAM),Hà Nội,"5 Floor, Sannam Building, 78 Duy Tan Street, Cau Giay Ward, Hanoi",Nhân viên,800 - 1.500 VND,2025-09-16,2025-10-16,https://www.vietnamworks.com/transportation-controller-01-long-haul-and-01-short-haul-chuyen-vien-djieu-hanh-van-tai-01-tuyen-dai-and-01-tuyen-ngan-1958379-jv
Purchasing Group Leader At Ha Noi ( Basic Salary > 16 Tr),Công Ty TNHH CP DHU,Hà Nội,"Tầng 4, tòa nhà 101 Láng Hạ, quận Đống Đa, Hà Nội",Nhân viên,Từ 16.000.000 VND,2025-09-12,2025-10-12,https://www.vietnamworks.com/purchasing-group-leader-at-ha-noi-basic-salary-greater-16-tr-1957273-jv
Senior Business Development (Cloud/ AI Services),Công Ty TNHH FPT Smart Cloud,"Hồ Chí Minh, Hà Nội","3rd floor, PJICO Tower, no. 186 Dien Bien Phu, Ward 6, District 3, HCMC.; Hà Nội, Vietnam",Nhân viên,1.000 - 3.000 VND,2025-09-09,2025-10-09,https://www.vietnamworks.com/senior-business-development-cloud-ai-services-1955643-jv
[Industrial Manufacturing] Recruitment Consultant 360,Navigos Group,Hồ Chí Minh,"E. Town Central, 11 Đoàn Văn Bơ, phường 13, Quận 4, Hồ Chí Minh, Việt Nam",Nhân viên,500 - 1.000 VND,2025-09-09,2025-10-09,https://www.vietnamworks.com/industrial-manufacturing-recruitment-consultant-360-1955653-jv
