ID,Tên công việc,Tên công ty,Nơi làm việc,Mức lương,Ngày đăng tin,Ngày hết hạn,Link
35C59CEA,CHUYÊN VIÊN PHÁP CHẾ DỰ ÁN(Mới),Công Ty Cổ Phần Tập Đoàn Đèo Cả,Hồ Chí Minh,Lương: Cạnh Tranh,02-10-2025,15-11-2025,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-phap-che-du-an.35C59CEA.html
35C59CCF,Chuyên Viên Nhân Sự (Phát Triển Tổ Chức)(Mới),CÔNG TY TNHH BOHO DECOR,Hồ Chí Minh,Lương: Cạnh Tranh,02-10-2025,02-11-2025,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-nhan-su-phat-trien-to-chuc.35C59CCF.html
35C59CEE,Tổng quản lý(Mới),CÔNG TY CỔ PHẦN TẬP ĐOÀN ONSEN FUJI,Phú Thọ,Lương: Cạnh Tranh,02-10-2025,31-10-2025,https://careerviet.vn/vi/tim-viec-lam/tong-quan-ly.35C59CEE.html
35C59CEF,CHUYÊN VIÊN TƯ VẤN GIÁO DỤC (OCEAN EDU LẬP THẠCH) - THU NHẬP HẤP DẪN TỪ 15 TRIỆU/THÁNG(Mới),Công Ty CP Giáo Dục Đại Dương,Vĩnh Phúc,Lương: Cạnh Tranh,02-10-2025,29-10-2025,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-tu-van-giao-duc-ocean-edu-lap-thach-thu-nhap-hap-dan-tu-15-trieu-thang.35C59CEF.html
35C59CE8,HR-Admin Executive (Fresh graduate)(Mới),CÔNG TY CỔ PHẦN BMP GROUP,Bình Dương,Lương: Cạnh Tranh,02-10-2025,09-10-2025,https://careerviet.vn/vi/tim-viec-lam/hr-admin-executive-fresh-graduate.35C59CE8.html
35C59CDE,Nhân Viên Kinh Doanh Nội Thất - Đà Nẵng(Mới),Công Ty TNHH Tập Đoàn Rita Võ,Đà Nẵng,Lương: 10 Tr - 20 Tr VND,02-10-2025,31-10-2025,https://careerviet.vn/vi/tim-viec-lam/nhan-vien-kinh-doanh-noi-that-da-nang.35C59CDE.html
35C59CE7,Safety Intern - Labor Protection(Mới),Công ty TNHH Olam Việt Nam,Đồng Nai,Lương: Cạnh Tranh,02-10-2025,30-10-2025,https://careerviet.vn/vi/tim-viec-lam/safety-intern-labor-protection.35C59CE7.html
35C59CD5,CHUYÊN VIÊN PHÁP CHẾ NỘI NGHIỆP(Mới),Công Ty Cổ Phần Tập Đoàn Đèo Cả,Hồ Chí Minh,Lương: Cạnh Tranh,02-10-2025,15-11-2025,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-phap-che-noi-nghiep.35C59CD5.html
35C59CE5,Nhân viên Hồ sơ (QS)(Mới),CÔNG TY CP CỬA SUNSPACE,Hà Nội,Lương: 13 Tr - 16 Tr VND,02-10-2025,31-10-2025,https://careerviet.vn/vi/tim-viec-lam/nhan-vien-ho-so-qs.35C59CE5.html
35C59CE3,[Long Biên] Nhân Viên Bán Hàng/Kinh Doanh Kênh Truyền Thống (GT)(Mới),Coca-Cola Beverages Vietnam,Hà Nội,Lương: 10 Tr - 15 Tr VND,02-10-2025,31-10-2025,https://careerviet.vn/vi/tim-viec-lam/long-bien-nhan-vien-ban-hang-kinh-doanh-kenh-truyen-thong-gt.35C59CE3.html
35C59CE4,Facility/ Admin manager(Mới),Shoefabrik Co. Ltd,Hồ Chí Minh,Lương: Cạnh Tranh,02-10-2025,02-11-2025,https://careerviet.vn/vi/tim-viec-lam/facility-admin-manager.35C59CE4.html
35C59CE0,Chủ Nhiệm Lớp Anh Ngữ - Ocean Edu Mê Linh - Thu nhập từ 13 triệu trở lên(Mới),Công Ty CP Giáo Dục Đại Dương,Hà Nội,Lương: 13 Tr - 14 Tr VND,02-10-2025,29-10-2025,https://careerviet.vn/vi/tim-viec-lam/chu-nhiem-lop-anh-ngu-ocean-edu-me-linh-thu-nhap-tu-13-trieu-tro-len.35C59CE0.html
35C59CDF,PHIÊN DỊCH VIÊN TIẾNG TRUNG(Mới),CÔNG TY CỔ PHẦN ĐẦU TƯ XÂY DỰNG VITECCONS,Hồ Chí Minh,Lương: 15 Tr - 25 Tr VND,02-10-2025,01-11-2025,https://careerviet.vn/vi/tim-viec-lam/phien-dich-vien-tieng-trung.35C59CDF.html
35C59CDD,Trưởng phòng Hành chính - Nhân sự(Mới),CÔNG TY TNHH NÔNG SẢN QUỐC TẾ ĐỨC VINH,Long An,Lương: Cạnh Tranh,02-10-2025,02-11-2025,https://careerviet.vn/vi/tim-viec-lam/truong-phong-hanh-chinh-nhan-su.35C59CDD.html
35C59CDC,DƯỢC SĨ CA ĐÊM ĐÀ LẠT - BÌNH DƯƠNG(Mới),Công Ty CP Dược Phẩm Pharmacity,Lâm Đồng,Lương: 8 Tr - 15 Tr VND,02-10-2025,31-10-2025,https://careerviet.vn/vi/tim-viec-lam/duoc-si-ca-dem-da-lat-binh-duong.35C59CDC.html
35C59ADE,[H5] TỔNG ĐÀI VIÊN CHĂM SÓC KHÁCH HÀNG - VIETJET AIR(Mới),BELLSYSTEM24 - CÔNG TY CỔ PHẦN BELLSYSTEM24 VIỆT NAM,Hồ Chí Minh,"Lương: 6,4 Tr - 8,2 Tr VND",02-10-2025,01-11-2025,https://careerviet.vn/vi/tim-viec-lam/h5-tong-dai-vien-cham-soc-khach-hang-vietjet-air.35C59ADE.html
35C59CD9,CHUYÊN VIÊN TƯ VẤN GIÁO DỤC (OCEAN EDU MÊ LINH) - THU NHẬP HẤP DẪN TỪ 15 TRIỆU/THÁNG(Mới),Công Ty CP Giáo Dục Đại Dương,Hà Nội,Lương: Cạnh Tranh,02-10-2025,29-10-2025,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-tu-van-giao-duc-ocean-edu-me-linh-thu-nhap-hap-dan-tu-15-trieu-thang.35C59CD9.html
35C59CD7,Giám đốc trung tâm ngành ống nhựa(Mới),Tập Đoàn Tân Á Đại Thành,Thanh Hóa,Lương: 10 Tr - 30 Tr VND,02-10-2025,31-10-2025,https://careerviet.vn/vi/tim-viec-lam/giam-doc-trung-tam-nganh-ong-nhua.35C59CD7.html
35C59CD4,HR & GA Manager(Mới),Công Ty TNHH Red Bull (Việt Nam),Bình Dương Đồng Nai Hồ Chí Minh,Lương: Cạnh Tranh,02-10-2025,02-11-2025,https://careerviet.vn/vi/tim-viec-lam/hr-ga-manager.35C59CD4.html
35C59CD6,Kỹ Sư An Toàn Lao Động (Không yêu cầu kinh nghiệm)(Mới),TỔNG CÔNG TY CỔ PHẦN THƯƠNG MẠI XÂY DỰNG,Hà Nội,Lương: 9 Tr - 11 Tr VND,02-10-2025,02-11-2025,https://careerviet.vn/vi/tim-viec-lam/ky-su-an-toan-lao-dong-khong-yeu-cau-kinh-nghiem.35C59CD6.html
35C59CD3,DƯỢC SĨ BÁN HÀNG BÌNH DƯƠNG - ĐỒNG NAI(Mới),Công Ty CP Dược Phẩm Pharmacity,Bình Dương,Lương: 8 Tr - 15 Tr VND,02-10-2025,30-11-2025,https://careerviet.vn/vi/tim-viec-lam/duoc-si-ban-hang-binh-duong-dong-nai.35C59CD3.html
35C59CD2,Trưởng nhóm Kinh Doanh Bất Động Sản (Nội địa/Quốc tế)(Mới),TẬP ĐOÀN BRG – CÔNG TY CP,Đà Nẵng,Lương: Cạnh Tranh,02-10-2025,02-11-2025,https://careerviet.vn/vi/tim-viec-lam/truong-nhom-kinh-doanh-bat-dong-san-noi-dia-quoc-te.35C59CD2.html
35C59CCE,Trưởng bộ phận kinh doanh Bán buôn (B2B)(Mới),CÔNG TY TNHH THƯƠNG MẠI VÀ HỮU NGHỊ LÊ GIA,Hà Nội,"Lương: 1,000 - 5,000 USD",02-10-2025,Hôm nay,https://careerviet.vn/vi/tim-viec-lam/truong-bo-phan-kinh-doanh-ban-buon-b2b.35C59CCE.html
35C59CD1,Chuyên viên tư vấn giáo dục (Ocean Edu Dương Nội) - Phỏng vấn đi làm ngay(Mới),Công Ty CP Giáo Dục Đại Dương,Hà Nội,Lương: Trên 16 Tr VND,02-10-2025,31-10-2025,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-tu-van-giao-duc-ocean-edu-duong-noi-phong-van-di-lam-ngay.35C59CD1.html
35C59CC9,CUSTOMER SERVICE STAFF (Mới),CÔNG TY TNHH NTPM (VIỆT NAM),Bình Dương,Lương: Cạnh tranh,02-10-2025,02-11-2025,https://careerviet.vn/vi/tim-viec-lam/customer-service-staff.35C59CC9.html
35C59CC9,CUSTOMER SERVICE STAFF (Mới),CÔNG TY TNHH NTPM (VIỆT NAM),Bình Dương,Lương: Cạnh tranh,02-10-2025,02-11-2025,https://careerviet.vn/vi/tim-viec-lam/customer-service-staff.35C59CC9.html
35C58619,Legal Executive,"UNIEXPORT CO., LTD",Hồ Chí Minh,Lương: Cạnh tranh,02-10-2025,15-10-2025,https://careerviet.vn/vi/tim-viec-lam/legal-executive.35C58619.html
35C59CCC,Nhân viên bán hàng ( Đà Nẵng) (Mới),Công Ty TNHH Banyan Việt Nam,Đà Nẵng,Lương: Cạnh tranh,02-10-2025,31-10-2025,https://careerviet.vn/vi/tim-viec-lam/nhan-vien-ban-hang-da-nang.35C59CCC.html
35C59CCD,Nhân Viên Sale Admin (Ocean Edu Sơn Tây) - Thu nhập từ 14 triệu/tháng - Phỏng vấn đi làm ngay (Mới),Công Ty CP Giáo Dục Đại Dương,Hà Nội,Lương: Trên 14 Tr VND,02-10-2025,31-10-2025,https://careerviet.vn/vi/tim-viec-lam/nhan-vien-sale-admin-ocean-edu-son-tay-thu-nhap-tu-14-trieu-thang-phong-van-di-lam-ngay.35C59CCD.html
35C59CC2,Kế Toán Tổng Hợp (Mới),Công ty TNHH Xây Dựng Lê Thy,Hồ Chí Minh,Lương: Cạnh tranh,02-10-2025,02-11-2025,https://careerviet.vn/vi/tim-viec-lam/ke-toan-tong-hop.35C59CC2.html
35C59CCA,CHUYÊN VIÊN HIỆU SUẤT TỔ CHỨC (Mới),Tổng công ty Xây dựng số 1 – CTCP,Hồ Chí Minh,Lương: Cạnh tranh,02-10-2025,01-11-2025,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-hieu-suat-to-chuc.35C59CCA.html
35C59CC7,Nhân viên HVAC (Điện - Lạnh Công Nghiệp) (Mới),CÔNG TY TNHH DƯỢC PHẨM EVA,Đồng Nai,Lương: 13 Tr - 18 Tr VND,02-10-2025,01-11-2025,https://careerviet.vn/vi/tim-viec-lam/nhan-vien-hvac-dien-lanh-cong-nghiep.35C59CC7.html
35C59CC5,[Hồ Chí Minh] Nhân viên kinh doanh dự án B2B ngành Ống Nhựa (Mới),Tậập Đoàn Tân Á Đại Thành,Hồ Chí Minh,Lương: 16 Tr - 30 Tr VND,02-10-2025,05-11-2025,https://careerviet.vn/vi/tim-viec-lam/ho-chi-minh-nhan-vien-kinh-doanh-du-an-b2b-nganh-ong-nhua.35C59CC5.html
35C59CC4,Chăm Sóc Khách Hàng Chatlive Tài Xế Shopeefood - Tân Bình TPHCM (Mới),Công Ty TNHH Việt Mỹ-SSU,Hồ Chí Minh,"Lương: 6 Tr - 9,3 Tr VND",02-10-2025,02-11-2025,https://careerviet.vn/vi/tim-viec-lam/cham-soc-khach-hang-chatlive-tai-xe-shopeefood-tan-binh-tphcm.35C59CC4.html
35C59CC1,Transport Network Manager - Warehousing Solutions (Mới),"RHENUS LOGISTICS LTD,.",Bình Dương,Lương: Cạnh tranh,02-10-2025,30-11-2025,https://careerviet.vn/vi/tim-viec-lam/transport-network-manager-warehousing-solutions.35C59CC1.html
35C59CBE,Export Sales Executive (Mới),CÔNG TY CỔ PHẦN QUỐC TẾ FOMEX,Hà Nội,Lương: 25 Tr - 50 Tr VND,02-10-2025,02-11-2025,https://careerviet.vn/vi/tim-viec-lam/export-sales-executive.35C59CBE.html
35C59CBD,CHUYÊN VIÊN GIẢI PHÓNG MẶT BẰNG (Mới),CÔNG TY CỔ PHẦN ĐẦU TƯ BẤT ĐỘNG SẢN TOÀN CẦU,Hà Nội,Lương: 25 Tr - 35 Tr VND,02-10-2025,03-11-2025,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-giai-phong-mat-bang.35C59CBD.html
35C59CBF,KỸ SƯ THIẾT KẾ CƠ ĐIỆN (Mới),CÔNG TY CỔ PHẦN ĐẦU TƯ XÂY DỰNG VITECCONS,Hồ Chí Minh,Lương: 15 Tr - 25 Tr VND,02-10-2025,01-11-2025,https://careerviet.vn/vi/tim-viec-lam/ky-su-thiet-ke-co-dien.35C59CBF.html
35C59CBB,Kế toán giá thành (Mới),CÔNG TY TNHH DƯỢC PHẨM EVA,Đồng Nai,Lương: 15 Tr - 18 Tr VND,02-10-2025,01-11-2025,https://careerviet.vn/vi/tim-viec-lam/ke-toan-gia-thanh.35C59CBB.html
35C59CB8,Kế toán tài sản cố định&CCDC (Mới),Công Ty Cổ Phần Thép Việt Xô Hà Nội,Hà Nội,Lương: 13 Tr - 15 Tr VND,02-10-2025,31-10-2025,https://careerviet.vn/vi/tim-viec-lam/ke-toan-tai-san-co-dinh-ccdc.35C59CB8.html
35C59CBA,KIẾN TRÚC SƯ QUY HOẠCH (Mới),CÔNG TY CP TẬP ĐOÀN ĐẦU TƯ HOÀNG GIA VIỆT NAM,Hồ Chí Minh,Lương: Cạnh tranh,02-10-2025,09-11-2025,https://careerviet.vn/vi/tim-viec-lam/kien-truc-su-quy-hoach.35C59CBA.html
35C59CB7,Nhân Viên Kỹ Thuật Chất Lượng (Mới),CÔNG TY TNHH M.E.NIKKISO VIỆT NAM,Quảng Ngãi,Lương: Cạnh tranh,02-10-2025,02-11-2025,https://careerviet.vn/vi/tim-viec-lam/nhan-vien-ky-thuat-chat-luong.35C59CB7.html
35C59CB4,Chuyên viên Thu hồi Nợ Hiện trường (Mới),BVBank - Ngân hàng Bản Việt,Khánh Hòa Tiền Giang Tây Ninh,Lương: Cạnh tranh,02-10-2025,01-11-2025,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-thu-hoi-no-hien-truong.35C59CB4.html
35C59CB5,GIÁM SÁT THI CÔNG/ PROJECT SUPERVISOR - F&B (Mới),Công Ty Cổ Phần Tầm Nhìn Quốc Tế Aladdin,Hồ Chí Minh,Lương: 18 Tr - 22 Tr VND,02-10-2025,30-11-2025,https://careerviet.vn/vi/tim-viec-lam/giam-sat-thi-cong-project-supervisor-f-b.35C59CB5.html
35C59CB3,Chuyên viên Thu hồi Nợ Hiện trường (Mới),BVBank - Ngân hàng Bản Việt,Bình Thuận Long An Bà Rịa - Vũng Tàu,Lương: Cạnh tranh,02-10-2025,01-11-2025,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-thu-hoi-no-hien-truong.35C59CB3.html
35C59CB2,[Thanh Xuân] Nhân Viên Bán Hàng/Kinh Doanh Kênh Truyền Thống (GT)(Mới),Coca-Cola Beverages Vietnam,Hà Nội,Lương: 10 Tr - 15 Tr VND,02-10-2025,31-10-2025,https://careerviet.vn/vi/tim-viec-lam/thanh-xuan-nhan-vien-ban-hang-kinh-doanh-kenh-truyen-thong-gt.35C59CB2.html
35C59CAF,Chuyên viên Thu hồi Nợ Hiện trường(Mới),BVBank - Ngân hàng Bản Việt,Hồ Chí Minh Hà Nội Bình Dương,Lương: Cạnh Tranh,02-10-2025,01-11-2025,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-thu-hoi-no-hien-truong.35C59CAF.html
35C59CB1,[Cầu Giấy] Nhân Viên Bán Hàng/Kinh Doanh Kênh Truyền Thống (GT)(Mới),Coca-Cola Beverages Vietnam,Hà Nội,Lương: 10 Tr - 15 Tr VND,02-10-2025,31-10-2025,https://careerviet.vn/vi/tim-viec-lam/cau-giay-nhan-vien-ban-hang-kinh-doanh-kenh-truyen-thong-gt.35C59CB1.html
35C59CAE,NHÂN VIÊN SALE LOGISTICS (QUẬN 7 - HCM)(Mới),CÔNG TY CỔ PHẦN VẬN TẢI ĐỈNH PHONG,Hồ Chí Minh,Lương: Cạnh Tranh,02-10-2025,02-11-2025,https://careerviet.vn/vi/tim-viec-lam/nhan-vien-sale-logistics-quan-7-hcm.35C59CAE.html
35C59CAD,"[Long Biên, Hà Nội] Nhân Viên Bán Hàng/Kinh Doanh Kênh Truyền Thống (GT)(Mới)",Coca-Cola Beverages Vietnam,Hà Nội,Lương: 10 Tr - 15 Tr VND,02-10-2025,31-10-2025,https://careerviet.vn/vi/tim-viec-lam/long-bien-ha-noi-nhan-vien-ban-hang-kinh-doanh-kenh-truyen-thong-gt.35C59CAD.html
35C59CAC,Chuyên Viên Kinh Doanh B2B (HCM)(Mới),CareerViet,Hồ Chí Minh,Lương: Cạnh Tranh,02-10-2025,31-10-2025,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-kinh-doanh-b2b-hcm.35C59CAC.html
35C59CAB,Phó phòng R&D(Mới),CÔNG TY TNHH DƯỢC PHẨM EVA,Đồng Nai,Lương: 25 Tr - 35 Tr VND,02-10-2025,03-11-2025,https://careerviet.vn/vi/tim-viec-lam/pho-phong-r-d.35C59CAB.html
35C59CA7,Chuyên Viên Kinh Doanh B2B (Hà Nội)(Mới),CareerViet,Hà Nội,Lương: Cạnh Tranh,02-10-2025,31-10-2025,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-kinh-doanh-b2b-ha-noi.35C59CA7.html
35C59CA5,[TÂN PHÚ] BẾP TRƯỞNG / GIÁM SÁT BẾP(Mới),Công Ty Cổ Phần Tầm Nhìn Quốc Tế Aladdin,Hồ Chí Minh,Lương: 10 Tr - 20 Tr VND,02-10-2025,30-11-2025,https://careerviet.vn/vi/tim-viec-lam/tan-phu-bep-truong-giam-sat-bep.35C59CA5.html
35C59CA4,TỔ TRƯỞNG BẾP - ĐỒNG NAI(Mới),Công Ty Cổ Phần Tầm Nhìn Quốc Tế Aladdin,Đồng Nai,Lương: 10 Tr - 12 Tr VND,02-10-2025,30-11-2025,https://careerviet.vn/vi/tim-viec-lam/to-truong-bep-dong-nai.35C59CA4.html
35C59CA6,Dược sĩ bán hàng ca đêm - Quận 9(Mới),Công Ty CP Dược Phẩm Pharmacity,Hồ Chí Minh,Lương: 8 Tr - 14 Tr VND,02-10-2025,31-10-2025,https://careerviet.vn/vi/tim-viec-lam/duoc-si-ban-hang-ca-dem-quan-9.35C59CA6.html
35C59CA3,[QUẬN 7 -] BẾP TRƯỞNG / GIÁM SÁT BẾP(Mới),Công Ty Cổ Phần Tầm Nhìn Quốc Tế Aladdin,Hồ Chí Minh,Lương: 12 Tr - 20 Tr VND,02-10-2025,30-11-2025,https://careerviet.vn/vi/tim-viec-lam/quan-7-bep-truong-giam-sat-bep.35C59CA3.html
35C59CA1,[QUẬN 1  - VINCOM ĐỒNG KHỞI] BẾP TRƯỞNG / GIÁM SÁT BẾP(Mới),Công Ty Cổ Phần Tầm Nhìn Quốc Tế Aladdin,Hồ Chí Minh,Lương: 12 Tr - 20 Tr VND,02-10-2025,30-11-2025,https://careerviet.vn/vi/tim-viec-lam/quan-1-vincom-dong-khoi-bep-truong-giam-sat-bep.35C59CA1.html
35C59C9D,Data Analyst(Mới),CareerViet,Hồ Chí Minh,Lương: Cạnh Tranh,02-10-2025,31-10-2025,https://careerviet.vn/vi/tim-viec-lam/data-analyst.35C59C9D.html
35C59CA0,[QUẬN 1 - VINCOM ĐỒNH KHỞI] QUẢN LÝ /PHÓ QUẢN LÝ NHÀ HÀNG(Mới),Công Ty Cổ Phần Tầm Nhìn Quốc Tế Aladdin,Hồ Chí Minh,Lương: 15 Tr - 20 Tr VND,02-10-2025,30-11-2025,https://careerviet.vn/vi/tim-viec-lam/quan-1-vincom-donh-khoi-quan-ly-pho-quan-ly-nha-hang.35C59CA0.html
35C59C9F,[VINCOM GÒ VẤP] BẾP TRƯỞNG / GIÁM SÁT BẾP(Mới),Công Ty Cổ Phần Tầm Nhìn Quốc Tế Aladdin,Hồ Chí Minh,Lương: 12 Tr - 20 Tr VND,02-10-2025,30-11-2025,https://careerviet.vn/vi/tim-viec-lam/vincom-go-vap-bep-truong-giam-sat-bep.35C59C9F.html
35C59C23,Kỹ thuật viên Vật lý trị liệu và Phục hồi chức năng(Mới),Công ty TNHH Phòng khám Đa khoa Quốc tế An Phú,Hồ Chí Minh,Lương: Cạnh Tranh,02-10-2025,31-12-2025,https://careerviet.vn/vi/tim-viec-lam/ky-thuat-vien-vat-ly-tri-lieu-va-phuc-hoi-chuc-nang.35C59C23.html
35C59C9E,[ VINCOM GÒ VẤP] QUẢN LÝ/ PHÓ QUẢN LÝ NHÀ HÀNG(Mới),Công Ty Cổ Phần Tầm Nhìn Quốc Tế Aladdin,Hồ Chí Minh,Lương: 15 Tr - 20 Tr VND,02-10-2025,30-11-2025,https://careerviet.vn/vi/tim-viec-lam/vincom-go-vap-quan-ly-pho-quan-ly-nha-hang.35C59C9E.html
35C59C9A,[QUẬN 3] QUẢN LÝ NHÀ HÀNG(Mới),Công Ty Cổ Phần Tầm Nhìn Quốc Tế Aladdin,Hồ Chí Minh,Lương: 15 Tr - 20 Tr VND,02-10-2025,30-11-2025,https://careerviet.vn/vi/tim-viec-lam/quan-3-quan-ly-nha-hang.35C59C9A.html
35C59C9B,[QUẬN 3 ] BẾP TRƯỞNG / GIÁM SÁT BẾP(Mới),Công Ty Cổ Phần Tầm Nhìn Quốc Tế Aladdin,Hồ Chí Minh,Lương: 10 Tr - 20 Tr VND,02-10-2025,30-11-2025,https://careerviet.vn/vi/tim-viec-lam/quan-3-bep-truong-giam-sat-bep.35C59C9B.html
35C59C9C,[QUẬN 2 - VINCOM THẢO ĐIỀN] QUẢN LÝ/ PHÓ QUẢN LÝ NHÀ HÀNG(Mới),Công Ty Cổ Phần Tầm Nhìn Quốc Tế Aladdin,Hồ Chí Minh,Lương: 15 Tr - 20 Tr VND,02-10-2025,30-11-2025,https://careerviet.vn/vi/tim-viec-lam/quan-2-vincom-thao-dien-quan-ly-pho-quan-ly-nha-hang.35C59C9C.html
35C59C97,BẾP TRƯỞNG / GIÁM SÁT BẾP [GIGAMALL](Mới),Công Ty Cổ Phần Tầm Nhìn Quốc Tế Aladdin,Hồ Chí Minh,Lương: 12 Tr - 20 Tr VND,02-10-2025,30-11-2025,https://careerviet.vn/vi/tim-viec-lam/bep-truong-giam-sat-bep-gigamall.35C59C97.html
35C59C96,GIGAMALL- QUẢN LÝ/ PHÓ QUẢN LÝ NHÀ HÀNG(Mới),Công Ty Cổ Phần Tầm Nhìn Quốc Tế Aladdin,Hồ Chí Minh,Lương: 15 Tr - 20 Tr VND,02-10-2025,30-11-2025,https://careerviet.vn/vi/tim-viec-lam/gigamall-quan-ly-pho-quan-ly-nha-hang.35C59C96.html
35C59C95,[BÌNH THẠNH - VINCOM LANDMARK 81] QUẢN LÝ/ PHÓ QUẢN LÝ NHÀ HÀNG(Mới),Công Ty Cổ Phần Tầm Nhìn Quốc Tế Aladdin,Hồ Chí Minh,Lương: 15 Tr - 20 Tr VND,02-10-2025,30-11-2025,https://careerviet.vn/vi/tim-viec-lam/binh-thanh-vincom-landmark-81-quan-ly-pho-quan-ly-nha-hang.35C59C95.html
35C59C92,KTV CHẾ TẠO - GIA CÔNG CƠ KHÍ [CỦ CHI](Mới),CÔNG TY CP SAIGON AUTO SUPPORTING INDUSTRY,Hồ Chí Minh,Lương: Cạnh Tranh,02-10-2025,15-11-2025,https://careerviet.vn/vi/tim-viec-lam/ktv-che-tao-gia-cong-co-khi-cu-chi.35C59C92.html
35C59C94,[VINCOM LANDMARK 81] BẾP TRƯỞNG / GIÁM SÁT BẾP(Mới),Công Ty Cổ Phần Tầm Nhìn Quốc Tế Aladdin,Hồ Chí Minh,Lương: 12 Tr - 20 Tr VND,02-10-2025,30-11-2025,https://careerviet.vn/vi/tim-viec-lam/vincom-landmark-81-bep-truong-giam-sat-bep.35C59C94.html
35C59C93,[THỦ ĐỨC - VINCOM LÊ VĂN VIỆT] BẾP TRƯỞNG / GIÁM SÁT BẾP(Mới),Công Ty Cổ Phần Tầm Nhìn Quốc Tế Aladdin,Hồ Chí Minh,Lương: 10 Tr - 20 Tr VND,02-10-2025,30-11-2025,https://careerviet.vn/vi/tim-viec-lam/thu-duc-vincom-le-van-viet-bep-truong-giam-sat-bep.35C59C93.html
35C59C91,[THỦ ĐỨC - VINCOM LÊ VĂN VIỆT] QUẢN LÝ NHÀ HÀNG(Mới),Công Ty Cổ Phần Tầm Nhìn Quốc Tế Aladdin,Hồ Chí Minh,Lương: 15 Tr - 20 Tr VND,02-10-2025,30-11-2025,https://careerviet.vn/vi/tim-viec-lam/thu-duc-vincom-le-van-viet-quan-ly-nha-hang.35C59C91.html
35C59C89,KẾ TOÁN TRƯỞNG [CỦ CHI](Mới),CÔNG TY CP SAIGON AUTO SUPPORTING INDUSTRY,Hồ Chí Minh,Lương: Cạnh Tranh,02-10-2025,16-11-2025,https://careerviet.vn/vi/tim-viec-lam/ke-toan-truong-cu-chi.35C59C89.html
35C59C8F,[QUẬN 9 - VINCOM VÕ VĂN NGÂN] BẾP TRƯỞNG / GIÁM SÁT BẾP(Mới),Công Ty Cổ Phần Tầm Nhìn Quốc Tế Aladdin,Hồ Chí Minh,Lương: 10 Tr - 20 Tr VND,02-10-2025,30-11-2025,https://careerviet.vn/vi/tim-viec-lam/quan-9-vincom-vo-van-ngan-bep-truong-giam-sat-bep.35C59C8F.html
35C59C8A,[THỦ ĐỨC - VINCOM VÕ VĂN NGÂN] QUẢN LÝ NHÀ HÀNG (Mới),Công Ty Cổ Phần Tầm Nhìn Quốc Tế Aladdin,Hồ Chí Minh,Lương: 15 Tr - 20 Tr VND,02-10-2025,30-11-2025,https://careerviet.vn/vi/tim-viec-lam/thu-duc-vincom-vo-van-ngan-quan-ly-nha-hang.35C59C8A.html
35C59C8A,[THỦ ĐỨC - VINCOM VÕ VĂN NGÂN] QUẢN LÝ NHÀ HÀNG (Mới),Công Ty Cổ Phần Tầm Nhìn Quốc Tế Aladdin,Hồ Chí Minh,Lương: 15 Tr - 20 Tr VND,02-10-2025,30-11-2025,https://careerviet.vn/vi/tim-viec-lam/thu-duc-vincom-vo-van-ngan-quan-ly-nha-hang.35C59C8A.html
35C59C88,CHUYÊN VIÊN ISO [CỦ CHI] (Mới),CÔNG TY CP SAIGON AUTO SUPPORTING INDUSTRY,Hồ Chí Minh,Lương: Cạnh tranh,02-10-2025,31-10-2025,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-iso-cu-chi.35C59C88.html
35C59C85,Senior Customer Acquisition Marketing Specialist (Mới),FE CREDIT,Hồ Chí Minh,Lương: Cạnh tranh,02-10-2025,30-11-2025,https://careerviet.vn/vi/tim-viec-lam/senior-customer-acquisition-marketing-specialist.35C59C85.html
35C59C82,Kỹ sư giám sát thi công xây dựng (Mới),TNHH THIẾT KẾ XÂY DỰNG PHÚC AN,Long An Đồng Nai,Lương: 12 Tr - 20 Tr VND,02-10-2025,02-11-2025,https://careerviet.vn/vi/tim-viec-lam/ky-su-giam-sat-thi-cong-xay-dung.35C59C82.html
35C59C83,PROCUREMENT / BUYER (Mới),Công Ty CP Dược Phẩm Pharmacity,Hồ Chí Minh,Lương: Cạnh tranh,02-10-2025,30-10-2025,https://careerviet.vn/vi/tim-viec-lam/procurement-buyer.35C59C83.html
35C59C81,Trưởng phòng Marketing (Mới),Chi Nhánh Công Ty CPĐT Long Biên - Sân Golf Tân Sơn Nhất,Hồ Chí Minh,Lương: 25 Tr - 35 Tr VND,02-10-2025,31-10-2025,https://careerviet.vn/vi/tim-viec-lam/truong-phong-marketing.35C59C81.html
