job_id,keyword,title,link,company,salary,Nơi làm việc,thời gian đăng,Kinh nghiệm làm việc tối thiểu
1910506,moi-nhat,Chuyên Viên Trực Tổng Đài (TP. HCM),https://www.topcv.vnhttps://www.topcv.vn/viec-lam/chuyen-vien-truc-tong-dai-tp-hcm/1910506.html?ta_source=JobSearchList_LinkDetail&u_sr_id=EnOc0B2vPmh1iMkwrEvRJuyw5Ak9waVpXl1b8ox9_1760775432,CÔNG TY CỔ PHẦN CÔNG NGHỆ Y TẾ NHẬT VIỆT,8 - 13 triệu,Hồ Chí Minh,5 ngày trước,1 năm
1914677,moi-nhat,Personal Assistant (Trợ Lý),https://www.topcv.vnhttps://www.topcv.vn/viec-lam/personal-assistant-tro-ly/1914677.html?ta_source=JobSearchList_LinkDetail&u_sr_id=EnOc0B2vPmh1iMkwrEvRJuyw5Ak9waVpXl1b8ox9_1760775432,CÔNG TY TNHH TRUYỀN THÔNG HALOTIMES,12 - 14 triệu,Hồ Chí Minh,3 ngày trước,1 năm
1913102,moi-nhat,Chuyên Viên Phát Triển Kinh Doanh (Logistics/ Express Delivery) Thu Nhập Từ 12 - 20Tr + Hoa Hồng,https://www.topcv.vnhttps://www.topcv.vn/viec-lam/chuyen-vien-phat-trien-kinh-doanh-logistics-express-delivery-thu-nhap-tu-12-20tr-hoa-hong/1913102.html?ta_source=JobSearchList_LinkDetail&u_sr_id=EnOc0B2vPmh1iMkwrEvRJuyw5Ak9waVpXl1b8ox9_1760775432,Nhất Tín Logistics,12 - 20 triệu,"Hồ Chí Minh, Bình Dương",4 ngày trước,2 năm
1914108,moi-nhat,Back End Developer (Java),https://www.topcv.vnhttps://www.topcv.vn/viec-lam/back-end-developer-java/1914108.html?ta_source=JobSearchList_LinkDetail&u_sr_id=EnOc0B2vPmh1iMkwrEvRJuyw5Ak9waVpXl1b8ox9_1760775432,CÔNG TY TNHH PERSOL CAREER TECH STUDIO VIỆT NAM,"750 - 1,900 USD",Hồ Chí Minh,2 ngày trước,3 năm
1797589,moi-nhat,Chuyên Viên Mua Hàng,https://www.topcv.vnhttps://www.topcv.vn/viec-lam/chuyen-vien-mua-hang/1797589.html?ta_source=JobSearchList_LinkDetail&u_sr_id=EnOc0B2vPmh1iMkwrEvRJuyw5Ak9waVpXl1b8ox9_1760775432,CÔNG TY CP THƯƠNG MẠI VÀ XUẤT NHẬP KHẨU VITACARE,13 - 18 triệu,Hà Nội,4 ngày trước,2 năm
1911812,moi-nhat,Quản Trị Kênh Youtube Mảng Âm Nhạc ( Thu Nhập 8 - 15 Triệu + Thưởng) Đi Làm Ngay Tại Hà Nội,https://www.topcv.vnhttps://www.topcv.vn/viec-lam/quan-tri-kenh-youtube-mang-am-nhac-thu-nhap-8-15-trieu-thuong-di-lam-ngay-tai-ha-noi/1911812.html?ta_source=JobSearchList_LinkDetail&u_sr_id=EnOc0B2vPmh1iMkwrEvRJuyw5Ak9waVpXl1b8ox9_1760775432,CÔNG TY TNHH TRUYỀN THÔNG VÀ GIẢI TRÍ HOLI MEDIA,8 - 15 triệu,Hà Nội,4 ngày trước,Không yêu cầu
1917520,moi-nhat,Nhân Viên Kinh Doanh Trả Góp Ô Tô  Tại Hồ Chí Minh/ Hà Nội Thu Nhập 7 -15 Triệu,https://www.topcv.vnhttps://www.topcv.vn/viec-lam/nhan-vien-kinh-doanh-tra-gop-o-to-tai-ho-chi-minh-ha-noi-thu-nhap-7-15-trieu/1917520.html?ta_source=JobSearchList_LinkDetail&u_sr_id=EnOc0B2vPmh1iMkwrEvRJuyw5Ak9waVpXl1b8ox9_1760775432,CÔNG TY TÀI CHÍNH TRÁCH NHIỆM HỮU HẠN MỘT THÀNH VIÊN LOTTE VIỆT NAM,Thoả thuận,"Hồ Chí Minh, Hà Nội",1 ngày trước,Không yêu cầu
1886508,moi-nhat,Nhân Viên Tư Vấn Và Chăm Sóc Khách Hàng - Tuyển Nữ ( Thu Nhập 12-20 Triệu ) Tại Hồ Chí Minh,https://www.topcv.vnhttps://www.topcv.vn/viec-lam/nhan-vien-tu-van-va-cham-soc-khach-hang-tuyen-nu-thu-nhap-12-20-trieu-tai-ho-chi-minh/1886508.html?ta_source=JobSearchList_LinkDetail&u_sr_id=EnOc0B2vPmh1iMkwrEvRJuyw5Ak9waVpXl1b8ox9_1760775432,CÔNG TY CỔ PHẦN TIERRA,12 - 20 triệu,Hồ Chí Minh,3 ngày trước,Dưới 1 năm
1900444,moi-nhat,Cán Bộ Tổ Chức & Quản Lý Đào Tạo Swinburne Vietnam (Global Citizen),https://www.topcv.vnhttps://www.topcv.vn/viec-lam/can-bo-to-chuc-quan-ly-dao-tao-swinburne-vietnam-global-citizen/1900444.html?ta_source=JobSearchList_LinkDetail&u_sr_id=EnOc0B2vPmh1iMkwrEvRJuyw5Ak9waVpXl1b8ox9_1760775432,Phân hiệu Trường Đại học FPT tại thành phố Hồ Chí Minh,Thoả thuận,Hồ Chí Minh,3 ngày trước,1 năm
1634812,moi-nhat,Chuyên Viên Tuyển Sinh (Telesales),https://www.topcv.vnhttps://www.topcv.vn/brand/fptedu1/tuyen-dung/chuyen-vien-tuyen-sinh-telesales-j1634812.html?ta_source=JobSearchList_LinkDetail&u_sr_id=EnOc0B2vPmh1iMkwrEvRJuyw5Ak9waVpXl1b8ox9_1760775432,TỔ CHỨC GIÁO DỤC FPT,Thoả thuận,Hà Nội,2 ngày trước,Dưới 1 năm
1913206,moi-nhat,Cán Bộ Marketing Swinburne Vietnam,https://www.topcv.vnhttps://www.topcv.vn/viec-lam/can-bo-marketing-swinburne-vietnam/1913206.html?ta_source=JobSearchList_LinkDetail&u_sr_id=EnOc0B2vPmh1iMkwrEvRJuyw5Ak9waVpXl1b8ox9_1760775432,Phân hiệu Trường Đại học FPT tại thành phố Hồ Chí Minh,Thoả thuận,Hồ Chí Minh,3 ngày trước,1 năm
1911815,moi-nhat,Chuyên Viên Kinh Doanh/ Sales B2B/ Business Development (Data Có Sẵn),https://www.topcv.vnhttps://www.topcv.vn/brand/congtycophanmisa/tuyen-dung/chuyen-vien-kinh-doanh-sales-b2b-business-development-data-co-san-j1911815.html?ta_source=JobSearchList_LinkDetail&u_sr_id=EnOc0B2vPmh1iMkwrEvRJuyw5Ak9waVpXl1b8ox9_1760775432,Công ty Cổ phần MISA,25 - 30 triệu,"Hồ Chí Minh, Hà Nội",4 ngày trước,1 năm
1914031,moi-nhat,Nhân Viên Khảo Sát & Xác Thực Dữ Liệu - Giờ Hành Chính - Tân Bình,https://www.topcv.vnhttps://www.topcv.vn/brand/chinhanhtranscosmoshochiminh/tuyen-dung/nhan-vien-khao-sat-xac-thuc-du-lieu-gio-hanh-chinh-tan-binh-j1914031.html?ta_source=JobSearchList_LinkDetail&u_sr_id=EnOc0B2vPmh1iMkwrEvRJuyw5Ak9waVpXl1b8ox9_1760775432,CÔNG TY TNHH TRANSCOSMOS VIỆT NAM,7 - 7.1 triệu,Hồ Chí Minh,3 ngày trước,Không yêu cầu
1905179,moi-nhat,Analytics Specialist/Business Intelligence Specialist,https://www.topcv.vnhttps://www.topcv.vn/viec-lam/analytics-specialist-business-intelligence-specialist/1905179.html?ta_source=JobSearchList_LinkDetail&u_sr_id=EnOc0B2vPmh1iMkwrEvRJuyw5Ak9waVpXl1b8ox9_1760775432,EDUPIA,Thoả thuận,Hà Nội,1 tuần trước,2 năm
