job_id,keyword,title,link,company,salary,Nơi làm việc,thời gian đăng,Kinh nghiệm làm việc tối thiểu
1907520,moi-nhat,Nhân Viên Chăm Sóc Khách Hàng (Tiếng Trung) (NỮ) (Ca 8 Tiếng) Thu Nhập Từ 11-17 Triệu Đi Làm Ngay (Q...,https://www.topcv.vnhttps://www.topcv.vn/viec-lam/nhan-vien-cham-soc-khach-hang-tieng-trung-nu-ca-8-tieng-thu-nhap-tu-11-17-trieu-di-lam-ngay-q7/1907520.html?ta_source=JobSearchList_LinkDetail&u_sr_id=mIxwuqyJW5nSdubt14GXeyTVBXNEgFq1px1tQMsg_1760846333,CÔNG TY TNHH PAYPRO SERVICE,Tới 17 triệu,Hồ Chí Minh,1 tuần trước,Dưới 1 năm
1427976,moi-nhat,Nhân Viên Thu Phí Tín Dụng Thị Trường,https://www.topcv.vnhttps://www.topcv.vn/brand/fecredit/tuyen-dung/nhan-vien-thu-phi-tin-dung-thi-truong-j1427976.html?ta_source=JobSearchList_LinkDetail&u_sr_id=mIxwuqyJW5nSdubt14GXeyTVBXNEgFq1px1tQMsg_1760846333,FE CREDIT,15 - 25 triệu,Bắc Giang & 19 nơi khác,6 ngày trước,Dưới 1 năm
1909057,moi-nhat,Phó Phòng Kinh Doanh Lương Thỏa Thuận + Thưởng Theo Doanh Số Tại Hà Nội,https://www.topcv.vnhttps://www.topcv.vn/viec-lam/pho-phong-kinh-doanh-luong-thoa-thuan-thuong-theo-doanh-so-tai-ha-noi/1909057.html?ta_source=JobSearchList_LinkDetail&u_sr_id=mIxwuqyJW5nSdubt14GXeyTVBXNEgFq1px1tQMsg_1760846333,Công ty cổ phần tư vấn XD và thương mại TQT,20 - 30 triệu,Hà Nội,1 tuần trước,3 năm
1915865,moi-nhat,Nhân Viên Kinh Doanh Phát Triển Thị Trường/ Sales Tại Hồ Chí Minh (Lương Cơ Bản 10 - 12 Triệu + Hoa...,https://www.topcv.vnhttps://www.topcv.vn/viec-lam/nhan-vien-kinh-doanh-phat-trien-thi-truong-sales-tai-ho-chi-minh-luong-co-ban-10-12-trieu-hoa-hong/1915865.html?ta_source=JobSearchList_LinkDetail&u_sr_id=mIxwuqyJW5nSdubt14GXeyTVBXNEgFq1px1tQMsg_1760846333,CÔNG TY CỔ PHẦN PHÁT TRIỂN CÔNG NGHỆ THỰC PHẨM NAM AN,Từ 20 triệu,Hồ Chí Minh,3 ngày trước,2 năm
1908922,moi-nhat,"Quản Lý Trung Tâm Chăm Sóc Xe Ô Tô, Đi Làm Ngay, Lương Từ 20 - 25 Triệu/Tháng Theo Năng Lực + Thưởng...",https://www.topcv.vnhttps://www.topcv.vn/viec-lam/quan-ly-trung-tam-cham-soc-xe-o-to-di-lam-ngay-luong-tu-20-25-trieu-thang-theo-nang-luc-thuong-doanh-so-lam-tai-ha-noi/1908922.html?ta_source=JobSearchList_LinkDetail&u_sr_id=mIxwuqyJW5nSdubt14GXeyTVBXNEgFq1px1tQMsg_1760846333,CÔNG TY TNHH DỊCH VỤ CHĂM SÓC XE HƠI THÀNH PHÁT,Thoả thuận,Hà Nội,1 tuần trước,1 năm
1908272,moi-nhat,Nhân Viên Edit/ Quay Dựng Video,https://www.topcv.vnhttps://www.topcv.vn/viec-lam/nhan-vien-edit-quay-dung-video/1908272.html?ta_source=JobSearchList_LinkDetail&u_sr_id=mIxwuqyJW5nSdubt14GXeyTVBXNEgFq1px1tQMsg_1760846333,CÔNG TY TNHH NHA KHOA AN PHƯỚC,Thoả thuận,Long An,1 tuần trước,2 năm
1896889,moi-nhat,"Nhân Viên Kế Toán Bán Hàng, Lương 8-10 Triệu, Địa Điểm Làm Việc: Ngã Tư Sở, Đi Làm Ngay",https://www.topcv.vnhttps://www.topcv.vn/viec-lam/nhan-vien-ke-toan-ban-hang-luong-8-10-trieu-dia-diem-lam-viec-nga-tu-so-di-lam-ngay/1896889.html?ta_source=JobSearchList_LinkDetail&u_sr_id=mIxwuqyJW5nSdubt14GXeyTVBXNEgFq1px1tQMsg_1760846333,CÔNG TY TNHH CÔNG NGHỆ VIỆT TUẤN,8 - 10 triệu,Hà Nội,2 ngày trước,1 năm
1909605,moi-nhat,Trưởng Nhóm Kinh Doanh BĐS - Thu Nhập 50-100 Triệu - Hoa Hồng Không Giới Hạn - Hỗ Trợ Nhân Sự Và Dat...,https://www.topcv.vnhttps://www.topcv.vn/viec-lam/truong-nhom-kinh-doanh-bds-thu-nhap-50-100-trieu-hoa-hong-khong-gioi-han-ho-tro-nhan-su-va-data-hang-ngay/1909605.html?ta_source=JobSearchList_LinkDetail&u_sr_id=mIxwuqyJW5nSdubt14GXeyTVBXNEgFq1px1tQMsg_1760846333,Công Ty Cổ Phần Dịch Vụ Và Đầu Tư Bất Động Sản Phố Xanh Group,50 - 100 triệu,Hà Nội,1 tuần trước,Dưới 1 năm
1911147,moi-nhat,Kế Toán Nội Bộ - Quận 1 - Thu Nhập 8-15 Triệu,https://www.topcv.vnhttps://www.topcv.vn/viec-lam/ke-toan-noi-bo-quan-1-thu-nhap-8-15-trieu/1911147.html?ta_source=JobSearchList_LinkDetail&u_sr_id=mIxwuqyJW5nSdubt14GXeyTVBXNEgFq1px1tQMsg_1760846333,CÔNG TY TNHH VERITE,8 - 15 triệu,Hồ Chí Minh,6 ngày trước,1 năm
1888730,moi-nhat,Thiết Kế Nội Thất 3D (Interior Designer) (Lương Đến 20 Triệu) Tại Hà Nội,https://www.topcv.vnhttps://www.topcv.vn/viec-lam/thiet-ke-noi-that-3d-interior-designer-luong-den-20-trieu-tai-ha-noi/1888730.html?ta_source=JobSearchList_LinkDetail&u_sr_id=mIxwuqyJW5nSdubt14GXeyTVBXNEgFq1px1tQMsg_1760846333,CÔNG TY CỔ PHẦN THIẾT KẾ LỤC GIÁC,15 - 20 triệu,Hà Nội,1 tuần trước,2 năm
1917021,moi-nhat,Chuyên Viên Kinh Doanh Giải Pháp Chuyển Đổi Số Khối Cơ Quan Nhà Nước - Thu Nhập Lên Tới 50 Triệu,https://www.topcv.vnhttps://www.topcv.vn/brand/congtycophanmisa/tuyen-dung/chuyen-vien-kinh-doanh-giai-phap-chuyen-doi-so-khoi-co-quan-nha-nuoc-thu-nhap-len-toi-50-trieu-j1917021.html?ta_source=JobSearchList_LinkDetail&u_sr_id=mIxwuqyJW5nSdubt14GXeyTVBXNEgFq1px1tQMsg_1760846333,Công ty Cổ phần MISA,Tới 50 triệu,"Hồ Chí Minh, Hà Nội",2 ngày trước,Dưới 1 năm
1903795,moi-nhat,Kỹ Sư Xây Dựng - Bim/Kiến Trúc/MEP/Cầu Đường/Cơ Điện/Kết Cấu - Nghỉ Full Thứ 7 - Thu Nhập Tới 20-26M,https://www.topcv.vnhttps://www.topcv.vn/viec-lam/ky-su-xay-dung-bim-kien-truc-mep-cau-duong-co-dien-ket-cau-nghi-full-thu-7-thu-nhap-toi-20-26m/1903795.html?ta_source=JobSearchList_LinkDetail&u_sr_id=mIxwuqyJW5nSdubt14GXeyTVBXNEgFq1px1tQMsg_1760846333,Công ty Cổ phần BIM Hà Nội,20 - 26 triệu,Hà Nội,1 tuần trước,1 năm
1885463,moi-nhat,"Nhân Viên Marketing Xuất Khẩu - Lương Upto 18M/ Tháng  - Tại Linh Đàm, Hà Nội",https://www.topcv.vnhttps://www.topcv.vn/viec-lam/nhan-vien-marketing-xuat-khau-luong-upto-18m-thang-tai-linh-dam-ha-noi/1885463.html?ta_source=JobSearchList_LinkDetail&u_sr_id=mIxwuqyJW5nSdubt14GXeyTVBXNEgFq1px1tQMsg_1760846333,"Công ty Cổ phần Thương mại, Tư vấn và Xây dựng Vĩnh Hưng",12 - 18 triệu,Hà Nội,1 tuần trước,2 năm
